"","cell_id","group"
"edehjbjk-1","edehjbjk-1","Unk"
"edehohpn-1","edehohpn-1","Unk"
"edejelnp-1","edejelnp-1","Ery"
"edejgdek-1","edejgdek-1","Unk"
"edenalbj-1","edenalbj-1","Granulo"
"edeolgdm-1","edeolgdm-1","Ery"
"edeplbcn-1","edeplbcn-1","Ery"
"edfcadhf-1","edfcadhf-1","Unk"
"edfcngjp-1","edfcngjp-1","Granulo"
"edfdecdc-1","edfdecdc-1","Unk"
"edffbjdj-1","edffbjdj-1","Adipo"
"edffhccb-1","edffhccb-1","LEPRhi_MSC"
"edffjchg-1","edffjchg-1","Unk"
"edfjfjob-1","edfjfjob-1","T_NK"
"edfjkgnb-1","edfjkgnb-1","B"
"edfnmkof-1","edfnmkof-1","Endo_1"
"edfonkkb-1","edfonkkb-1","Unk"
"edfopfcf-1","edfopfcf-1","Unk"
"edfpceoi-1","edfpceoi-1","Unk"
"edgacafg-1","edgacafg-1","Unk"
"edgblbhn-1","edgblbhn-1","LEPRhi_MSC"
"edgcpijo-1","edgcpijo-1","Endo_2"
"edgfbhpg-1","edgfbhpg-1","Granulo"
"edgfbnpg-1","edgfbnpg-1","Ery"
"edghhckl-1","edghhckl-1","Unk"
"edglbnlg-1","edglbnlg-1","Unk"
"edglddag-1","edglddag-1","Unk"
"edgmakjj-1","edgmakjj-1","Unk"
"edhaakpp-1","edhaakpp-1","Unk"
"edhailhm-1","edhailhm-1","B"
"edhbocia-1","edhbocia-1","Unk"
"edhchfpb-1","edhchfpb-1","Fibro"
"edhdokma-1","edhdokma-1","Unk"
"edhfndcn-1","edhfndcn-1","LEPRhi_MSC"
"edhigemg-1","edhigemg-1","Unk"
"edhkhafh-1","edhkhafh-1","Unk"
"edhlgphd-1","edhlgphd-1","Unk"
"edhmclkn-1","edhmclkn-1","Osteoclast"
"edhmfdpo-1","edhmfdpo-1","Unk"
"edichafp-1","edichafp-1","Granulo"
"edifomni-1","edifomni-1","PC"
"edihehpm-1","edihehpm-1","Unk"
"edijkeod-1","edijkeod-1","Unk"
"edinfhnj-1","edinfhnj-1","Unk"
"edinoiek-1","edinoiek-1","Unk"
"edioeglp-1","edioeglp-1","Unk"
"ediokckp-1","ediokckp-1","Unk"
"edjadhmd-1","edjadhmd-1","T_NK"
"edjbcpbf-1","edjbcpbf-1","Granulo"
"edjceecp-1","edjceecp-1","Unk"
"edjcfkmk-1","edjcfkmk-1","Unk"
"edjdcphi-1","edjdcphi-1","Unk"
"edjgkgnp-1","edjgkgnp-1","Unk"
"edjgmlgj-1","edjgmlgj-1","Unk"
"edjhkgmn-1","edjhkgmn-1","LEPRhi_MSC"
"edjjcpfc-1","edjjcpfc-1","Unk"
"edjkfgcp-1","edjkfgcp-1","Unk"
"edjlaaek-1","edjlaaek-1","Unk"
"edjmnmbo-1","edjmnmbo-1","Unk"
"edjofnjp-1","edjofnjp-1","Endo_1"
"edjoidfn-1","edjoidfn-1","Unk"
"edjokedp-1","edjokedp-1","Ery"
"edjpdfll-1","edjpdfll-1","Unk"
"edkebdcf-1","edkebdcf-1","Ery"
"edkhomla-1","edkhomla-1","Ery"
"edkicijb-1","edkicijb-1","Ery"
"edkjikof-1","edkjikof-1","Ery"
"edkjnplo-1","edkjnplo-1","Ery"
"edkkgiik-1","edkkgiik-1","Ery"
"edkljapj-1","edkljapj-1","Ery"
"edlcnbcd-1","edlcnbcd-1","Ery"
"edldjdec-1","edldjdec-1","Ery"
"edlfdopb-1","edlfdopb-1","Unk"
"edlgaage-1","edlgaage-1","Endo_1"
"edlgjjgn-1","edlgjjgn-1","Unk"
"edlgjjko-1","edlgjjko-1","Ery"
"edlhdkcg-1","edlhdkcg-1","Ery"
"edlhggea-1","edlhggea-1","Unk"
"edlhljfd-1","edlhljfd-1","Endo_1"
"edlipngn-1","edlipngn-1","Mono_MP"
"edljncbp-1","edljncbp-1","T_NK"
"edlkjmfl-1","edlkjmfl-1","Ery"
"edlmdkgj-1","edlmdkgj-1","Endo_2"
"edlnkmal-1","edlnkmal-1","T_NK"
"edmbagcn-1","edmbagcn-1","Unk"
"edmdjfmd-1","edmdjfmd-1","Granulo"
"edmegnan-1","edmegnan-1","Ery"
"edmeonid-1","edmeonid-1","Fibro"
"edmifdof-1","edmifdof-1","Endo_2"
"edmijoch-1","edmijoch-1","B"
"edmkaame-1","edmkaame-1","Unk"
"edmlgiog-1","edmlgiog-1","Endo_2"
"edmlombn-1","edmlombn-1","T_NK"
"edmmnpka-1","edmmnpka-1","Unk"
"edmnflch-1","edmnflch-1","Endo_2"
"ednajhdd-1","ednajhdd-1","Ery"
"ednbafjl-1","ednbafjl-1","Unk"
"ednecooi-1","ednecooi-1","Osteoclast"
"ednekjea-1","ednekjea-1","Mono_MP"
"ednfdjoo-1","ednfdjoo-1","Granulo"
"edngchhg-1","edngchhg-1","Endo_2"
"edngdkfh-1","edngdkfh-1","Unk"
"ednmhoad-1","ednmhoad-1","Endo_1"
"ednpaiog-1","ednpaiog-1","LEPRhi_MSC"
"edoabonn-1","edoabonn-1","Granulo"
"edobbagj-1","edobbagj-1","Unk"
"edobmfcb-1","edobmfcb-1","Unk"
"edoelpba-1","edoelpba-1","Ery"
"edolaomh-1","edolaomh-1","Adipo"
"edongldc-1","edongldc-1","Unk"
"edoohahd-1","edoohahd-1","Unk"
"edopbmma-1","edopbmma-1","Ery"
"edpbhcao-1","edpbhcao-1","Unk"
"edpcndcf-1","edpcndcf-1","Unk"
"edpelnjd-1","edpelnjd-1","Ery"
"edpggjgm-1","edpggjgm-1","Ery"
"edpgpiao-1","edpgpiao-1","Unk"
"edpjkhpe-1","edpjkhpe-1","Unk"
"edpmjnep-1","edpmjnep-1","Ery"
"edpmpnnc-1","edpmpnnc-1","Ery"
"edpnfdlf-1","edpnfdlf-1","Unk"
"eeabenmj-1","eeabenmj-1","T_NK"
"eeadngpg-1","eeadngpg-1","T_NK"
"eeaeanhp-1","eeaeanhp-1","Endo_2"
"eeaeiiad-1","eeaeiiad-1","Ery"
"eeaepale-1","eeaepale-1","Unk"
"eeafdncc-1","eeafdncc-1","T_NK"
"eeagmbha-1","eeagmbha-1","T_NK"
"eeagmcbf-1","eeagmcbf-1","Osteoclast"
"eeajnmfm-1","eeajnmfm-1","T_NK"
"eealemhm-1","eealemhm-1","Unk"
"eealnfpe-1","eealnfpe-1","Ery"
"eeanbggb-1","eeanbggb-1","Ery"
"eeanhdja-1","eeanhdja-1","B"
"eeanllco-1","eeanllco-1","Unk"
"eeaoiecg-1","eeaoiecg-1","Unk"
"eeapohcg-1","eeapohcg-1","Unk"
"eebgdggl-1","eebgdggl-1","Unk"
"eebhfpoc-1","eebhfpoc-1","Osteoclast"
"eebiibga-1","eebiibga-1","Ery"
"eebkdcfn-1","eebkdcfn-1","Ery"
"eebmhkam-1","eebmhkam-1","T_NK"
"eebnolhp-1","eebnolhp-1","Unk"
"eebpcijm-1","eebpcijm-1","Unk"
"eebpdiml-1","eebpdiml-1","Ery"
"eebplmjd-1","eebplmjd-1","Ery"
"eecebcim-1","eecebcim-1","Unk"
"eecklkaj-1","eecklkaj-1","Unk"
"eeclhdme-1","eeclhdme-1","Endo_1"
"eecmehhl-1","eecmehhl-1","Unk"
"eecocega-1","eecocega-1","Ery"
"eedbdkhf-1","eedbdkhf-1","T_NK"
"eedbgnbl-1","eedbgnbl-1","Unk"
"eeddcnkd-1","eeddcnkd-1","Unk"
"eeddjkgj-1","eeddjkgj-1","Unk"
"eeddlhoo-1","eeddlhoo-1","Ery"
"eedhedjp-1","eedhedjp-1","Granulo"
"eedjhfng-1","eedjhfng-1","Ery"
"eedmhlif-1","eedmhlif-1","T_NK"
"eednackb-1","eednackb-1","Granulo"
"eedofcle-1","eedofcle-1","B"
"eeedpjoe-1","eeedpjoe-1","Mono_MP"
"eeeehmig-1","eeeehmig-1","Unk"
"eeeeigeo-1","eeeeigeo-1","Unk"
"eeeeighl-1","eeeeighl-1","Unk"
"eeefcmfi-1","eeefcmfi-1","T_NK"
"eeefihcn-1","eeefihcn-1","Unk"
"eeehfpkf-1","eeehfpkf-1","Granulo"
"eeeimemj-1","eeeimemj-1","Unk"
"eeeinmfp-1","eeeinmfp-1","Unk"
"eeejcada-1","eeejcada-1","Unk"
"eeejdagl-1","eeejdagl-1","Unk"
"eeejokgi-1","eeejokgi-1","Unk"
"eeemihdh-1","eeemihdh-1","Unk"
"eeenfdoo-1","eeenfdoo-1","Mono_MP"
"eeenhdbl-1","eeenhdbl-1","Adipo"
"eeeoagok-1","eeeoagok-1","Unk"
"eefedock-1","eefedock-1","Unk"
"eefgfdej-1","eefgfdej-1","Unk"
"eefhdemh-1","eefhdemh-1","Unk"
"eefhibph-1","eefhibph-1","Granulo"
"eefjgeha-1","eefjgeha-1","Ery"
"eeflmjge-1","eeflmjge-1","Ery"
"eefmbkpe-1","eefmbkpe-1","Granulo"
"eefmlbge-1","eefmlbge-1","Mono_MP"
"eefookfe-1","eefookfe-1","Unk"
"eegambka-1","eegambka-1","Adipo"
"eegamghc-1","eegamghc-1","Unk"
"eegapcnn-1","eegapcnn-1","Ery"
"eegcfhlj-1","eegcfhlj-1","Fibro"
"eegcmfmg-1","eegcmfmg-1","Unk"
"eegemjfj-1","eegemjfj-1","Unk"
"eegfhpcb-1","eegfhpcb-1","Unk"
"eeghibkb-1","eeghibkb-1","Unk"
"eeghkmko-1","eeghkmko-1","Unk"
"eegiencf-1","eegiencf-1","Unk"
"eegklclj-1","eegklclj-1","Unk"
"eegmgbjh-1","eegmgbjh-1","T_NK"
"eegmhpnf-1","eegmhpnf-1","Granulo"
"eegmpaol-1","eegmpaol-1","Unk"
"eegmpgll-1","eegmpgll-1","Unk"
"eegnbacp-1","eegnbacp-1","Endo_2"
"eegnmeec-1","eegnmeec-1","Mono_MP"
"eegnmlam-1","eegnmlam-1","Unk"
"eegoolde-1","eegoolde-1","Unk"
"eegphjok-1","eegphjok-1","Unk"
"eehanolf-1","eehanolf-1","Endo_1"
"eehbmnpk-1","eehbmnpk-1","Unk"
"eehbomap-1","eehbomap-1","Unk"
"eehcfiii-1","eehcfiii-1","Granulo"
"eehfddem-1","eehfddem-1","T_NK"
"eehgmnmb-1","eehgmnmb-1","Unk"
"eehhedno-1","eehhedno-1","Ery"
"eehhiapk-1","eehhiapk-1","Unk"
"eehinifc-1","eehinifc-1","B"
"eehjohoh-1","eehjohoh-1","Ery"
"eehkblcn-1","eehkblcn-1","Ery"
"eehlpmkn-1","eehlpmkn-1","Ery"
"eehmebgg-1","eehmebgg-1","Granulo"
"eehmmgle-1","eehmmgle-1","Osteoclast"
"eehmpgjc-1","eehmpgjc-1","T_NK"
"eehnabbm-1","eehnabbm-1","B"
"eehncpim-1","eehncpim-1","Unk"
"eehnfcen-1","eehnfcen-1","Unk"
"eeicbpmd-1","eeicbpmd-1","LEPRhi_MSC"
"eeicjdkh-1","eeicjdkh-1","Osteoclast"
"eeidfgka-1","eeidfgka-1","Unk"
"eeifjphc-1","eeifjphc-1","Unk"
"eeigkocc-1","eeigkocc-1","Unk"
"eeiiifnd-1","eeiiifnd-1","Endo_2"
"eeijliaj-1","eeijliaj-1","Unk"
"eeikhnkb-1","eeikhnkb-1","Unk"
"eeiknlpk-1","eeiknlpk-1","B"
"eeikpcjo-1","eeikpcjo-1","Unk"
"eeilnona-1","eeilnona-1","Unk"
"eeimpmfa-1","eeimpmfa-1","Fibro"
"eeiokdee-1","eeiokdee-1","Unk"
"eeipepgp-1","eeipepgp-1","Ery"
"eeipfhli-1","eeipfhli-1","Ery"
"eeipmnkh-1","eeipmnkh-1","T_NK"
"eejaecim-1","eejaecim-1","T_NK"
"eejaffkc-1","eejaffkc-1","T_NK"
"eejbodnj-1","eejbodnj-1","Granulo"
"eejcfdgb-1","eejcfdgb-1","Ery"
"eejclpai-1","eejclpai-1","Fibro"
"eejedkef-1","eejedkef-1","Ery"
"eejefgff-1","eejefgff-1","Unk"
"eejfdkhc-1","eejfdkhc-1","Mono_MP"
"eejfhfnc-1","eejfhfnc-1","Endo_1"
"eejgpgld-1","eejgpgld-1","Unk"
"eejhldib-1","eejhldib-1","B"
"eejjghlo-1","eejjghlo-1","Mono_MP"
"eejncmne-1","eejncmne-1","Unk"
"eejocpon-1","eejocpon-1","LEPRhi_MSC"
"eejolmad-1","eejolmad-1","T_NK"
"eejpehin-1","eejpehin-1","PC"
"eekacidl-1","eekacidl-1","Unk"
"eekaicll-1","eekaicll-1","Unk"
"eekalhio-1","eekalhio-1","Unk"
"eekbbflb-1","eekbbflb-1","Ery"
"eekbndff-1","eekbndff-1","Unk"
"eekdigoe-1","eekdigoe-1","Unk"
"eekdnfea-1","eekdnfea-1","Unk"
"eekdpdco-1","eekdpdco-1","PC"
"eekfifff-1","eekfifff-1","Unk"
"eekindfo-1","eekindfo-1","Ery"
"eekjkfcb-1","eekjkfcb-1","PC"
"eekkpcbn-1","eekkpcbn-1","Granulo"
"eekohlbk-1","eekohlbk-1","Mono_MP"
"eekpanjb-1","eekpanjb-1","Ery"
"eelblhne-1","eelblhne-1","Ery"
"eelblnag-1","eelblnag-1","Unk"
"eelbmcap-1","eelbmcap-1","Ery"
"eelchmkc-1","eelchmkc-1","Granulo"
"eeldcpic-1","eeldcpic-1","Ery"
"eelfaaok-1","eelfaaok-1","Ery"
"eelgobib-1","eelgobib-1","Endo_1"
"eelicigo-1","eelicigo-1","LEPRhi_MSC"
"eelifgib-1","eelifgib-1","Unk"
"eelkaejg-1","eelkaejg-1","Endo_1"
"eellffpm-1","eellffpm-1","Unk"
"eelnlfcp-1","eelnlfcp-1","Ery"
"eelpbain-1","eelpbain-1","Endo_1"
"eelpgibf-1","eelpgibf-1","T_NK"
"eemancki-1","eemancki-1","Ery"
"eemcajlb-1","eemcajlb-1","T_NK"
"eemddeif-1","eemddeif-1","Ery"
"eemfacip-1","eemfacip-1","B"
"eemfhnin-1","eemfhnin-1","Unk"
"eemfjhhf-1","eemfjhhf-1","Endo_2"
"eemjfckd-1","eemjfckd-1","Unk"
"eemkiimm-1","eemkiimm-1","Unk"
"eemmkdkb-1","eemmkdkb-1","T_NK"
"eemnebih-1","eemnebih-1","LEPRhi_MSC"
"eemnjjnl-1","eemnjjnl-1","Fibro"
"eemnpldm-1","eemnpldm-1","T_NK"
"eemoaepf-1","eemoaepf-1","Ery"
"eemofhhf-1","eemofhhf-1","T_NK"
"eempkoif-1","eempkoif-1","Endo_1"
"eenandmm-1","eenandmm-1","Unk"
"eenbjndh-1","eenbjndh-1","Endo_1"
"eencchdm-1","eencchdm-1","T_NK"
"eeneafhl-1","eeneafhl-1","T_NK"
"eenfcmef-1","eenfcmef-1","Granulo"
"eenfkhaf-1","eenfkhaf-1","T_NK"
"eengfafb-1","eengfafb-1","Unk"
"eenhdkhc-1","eenhdkhc-1","Unk"
"eeniohab-1","eeniohab-1","T_NK"
"eenjcakb-1","eenjcakb-1","Unk"
"eenlemja-1","eenlemja-1","Granulo"
"eenlffki-1","eenlffki-1","Granulo"
"eenlnkmp-1","eenlnkmp-1","Unk"
"eenlocfh-1","eenlocfh-1","Ery"
"eenlpbpl-1","eenlpbpl-1","Granulo"
"eenonkff-1","eenonkff-1","Endo_1"
"eenpdgik-1","eenpdgik-1","Unk"
"eenpmkho-1","eenpmkho-1","Endo_1"
"eenpoaed-1","eenpoaed-1","T_NK"
"eeobdpnd-1","eeobdpnd-1","Ery"
"eeobfifo-1","eeobfifo-1","T_NK"
"eeobmaah-1","eeobmaah-1","Unk"
"eeocfonp-1","eeocfonp-1","Endo_1"
"eeoeamne-1","eeoeamne-1","Endo_2"
"eeoegpip-1","eeoegpip-1","Unk"
"eeohjelb-1","eeohjelb-1","T_NK"
"eeohndbl-1","eeohndbl-1","Granulo"
"eeokhkia-1","eeokhkia-1","Ery"
"eeokjlal-1","eeokjlal-1","T_NK"
"eeoldmdj-1","eeoldmdj-1","Ery"
"eeoljpil-1","eeoljpil-1","Ery"
"eeonopdh-1","eeonopdh-1","Unk"
"eeoohlen-1","eeoohlen-1","Unk"
"eeoopngf-1","eeoopngf-1","Ery"
"eepadpgk-1","eepadpgk-1","LEPRhi_MSC"
"eepafbgi-1","eepafbgi-1","Unk"
"eepdagco-1","eepdagco-1","Ery"
"eepdphbk-1","eepdphbk-1","Mono_MP"
"eepfaeja-1","eepfaeja-1","LEPRhi_MSC"
"eepgcbln-1","eepgcbln-1","Unk"
"eepgldkn-1","eepgldkn-1","LEPRhi_MSC"
"eephbcij-1","eephbcij-1","Ery"
"eephfngh-1","eephfngh-1","Unk"
"eepkjfpi-1","eepkjfpi-1","Unk"
"eeplgnca-1","eeplgnca-1","Unk"
"eepmdaln-1","eepmdaln-1","Ery"
"eepnlgfb-1","eepnlgfb-1","Unk"
"eepoebib-1","eepoebib-1","Ery"
"eeppebij-1","eeppebij-1","Endo_2"
"eeppjdii-1","eeppjdii-1","Granulo"
"eeppoljg-1","eeppoljg-1","Unk"
"efafbdjl-1","efafbdjl-1","Unk"
"efagcjka-1","efagcjka-1","Unk"
"efaibide-1","efaibide-1","Unk"
"efajmedp-1","efajmedp-1","Granulo"
"efalcmcg-1","efalcmcg-1","Granulo"
"efalenok-1","efalenok-1","Granulo"
"efamkang-1","efamkang-1","Unk"
"efanjncf-1","efanjncf-1","Unk"
"efbaigog-1","efbaigog-1","Unk"
"efbancod-1","efbancod-1","Unk"
"efbapjic-1","efbapjic-1","T_NK"
"efbbckig-1","efbbckig-1","Unk"
"efbdifan-1","efbdifan-1","Unk"
"efbfbdog-1","efbfbdog-1","Unk"
"efbgbbhi-1","efbgbbhi-1","Unk"
"efbgnfam-1","efbgnfam-1","Unk"
"efbidioc-1","efbidioc-1","Unk"
"efbkjmfj-1","efbkjmfj-1","Ery"
"efbldbbb-1","efbldbbb-1","Unk"
"efbnkhgp-1","efbnkhgp-1","Granulo"
"efbnonpa-1","efbnonpa-1","Unk"
"efbpngma-1","efbpngma-1","Unk"
"efbpnkbi-1","efbpnkbi-1","LEPRhi_MSC"
"efcampkf-1","efcampkf-1","Mono_MP"
"efcapeab-1","efcapeab-1","Unk"
"efcdcdba-1","efcdcdba-1","T_NK"
"efcdelol-1","efcdelol-1","T_NK"
"efcdmabg-1","efcdmabg-1","Unk"
"efcepiim-1","efcepiim-1","Unk"
"efcgingj-1","efcgingj-1","Unk"
"efcgldoj-1","efcgldoj-1","Granulo"
"efcklmmb-1","efcklmmb-1","Ery"
"efclcdea-1","efclcdea-1","Unk"
"efcmfckn-1","efcmfckn-1","T_NK"
"efcofagd-1","efcofagd-1","Unk"
"efcoopmg-1","efcoopmg-1","Unk"
"efdajplp-1","efdajplp-1","Unk"
"efdanbom-1","efdanbom-1","Unk"
"efdbelpf-1","efdbelpf-1","Ery"
"efdblbgk-1","efdblbgk-1","LEPRhi_MSC"
"efdcblge-1","efdcblge-1","Ery"
"efdciehd-1","efdciehd-1","Unk"
"efdcoplj-1","efdcoplj-1","LEPRhi_MSC"
"efdeclei-1","efdeclei-1","Ery"
"efdfdjfg-1","efdfdjfg-1","Unk"
"efdgecfp-1","efdgecfp-1","PC"
"efdihpef-1","efdihpef-1","LEPRhi_MSC"
"efdjkabp-1","efdjkabp-1","Ery"
"efdkehlc-1","efdkehlc-1","Unk"
"efdlnbpp-1","efdlnbpp-1","Unk"
"efdmkeba-1","efdmkeba-1","Unk"
"efdmmlfe-1","efdmmlfe-1","Unk"
"efdmpapc-1","efdmpapc-1","Granulo"
"efdomkjn-1","efdomkjn-1","Endo_2"
"efdpahjn-1","efdpahjn-1","Unk"
"efealigb-1","efealigb-1","Unk"
"efedbkld-1","efedbkld-1","Unk"
"efeefgao-1","efeefgao-1","Unk"
"efeejgjh-1","efeejgjh-1","Adipo"
"efehcili-1","efehcili-1","Ery"
"efehloie-1","efehloie-1","Ery"
"efehmodn-1","efehmodn-1","LEPRhi_MSC"
"efejcbgm-1","efejcbgm-1","Ery"
"efekiejl-1","efekiejl-1","Unk"
"efelokjc-1","efelokjc-1","Unk"
"efemdfpl-1","efemdfpl-1","Unk"
"efendbaf-1","efendbaf-1","T_NK"
"efeocbmj-1","efeocbmj-1","Unk"
"effbchik-1","effbchik-1","Endo_1"
"effdhnkm-1","effdhnkm-1","Unk"
"effgiibd-1","effgiibd-1","Unk"
"effglhgl-1","effglhgl-1","Osteoclast"
"effineem-1","effineem-1","Unk"
"effkeinl-1","effkeinl-1","Unk"
"effkpdnd-1","effkpdnd-1","Endo_1"
"efflegjp-1","efflegjp-1","Endo_2"
"effnpehd-1","effnpehd-1","Osteoclast"
"efgapgnb-1","efgapgnb-1","Unk"
"efgbpeni-1","efgbpeni-1","Fibro"
"efgccfcm-1","efgccfcm-1","Unk"
"efgepmpc-1","efgepmpc-1","Unk"
"efggjabg-1","efggjabg-1","Unk"
"efgiabgh-1","efgiabgh-1","Unk"
"efgijibe-1","efgijibe-1","T_NK"
"efgjepdf-1","efgjepdf-1","Unk"
"efgkiplp-1","efgkiplp-1","Ery"
"efgkpbgk-1","efgkpbgk-1","Unk"
"efgmdpng-1","efgmdpng-1","Unk"
"efgnhhab-1","efgnhhab-1","Ery"
"efgojfpp-1","efgojfpp-1","Ery"
"efgppnfl-1","efgppnfl-1","Unk"
"efhaonoa-1","efhaonoa-1","T_NK"
"efhcolpe-1","efhcolpe-1","Unk"
"efhcpoih-1","efhcpoih-1","T_NK"
"efhealoj-1","efhealoj-1","Ery"
"efhglfan-1","efhglfan-1","T_NK"
"efhkgdpa-1","efhkgdpa-1","B"
"efhkkbhj-1","efhkkbhj-1","Ery"
"efhmmedc-1","efhmmedc-1","Unk"
"efhnaeic-1","efhnaeic-1","Unk"
"efhoncgh-1","efhoncgh-1","Ery"
"efidofke-1","efidofke-1","Unk"
"efigamgm-1","efigamgm-1","Unk"
"efigmljl-1","efigmljl-1","Unk"
"efihopln-1","efihopln-1","B"
"efijmpji-1","efijmpji-1","Unk"
"efikjgkk-1","efikjgkk-1","PC"
"efikppam-1","efikppam-1","Ery"
"efimcfpg-1","efimcfpg-1","Unk"
"efioeaei-1","efioeaei-1","Unk"
"efipincm-1","efipincm-1","Unk"
"efippkeb-1","efippkeb-1","Unk"
"efjafkif-1","efjafkif-1","Unk"
"efjalapl-1","efjalapl-1","T_NK"
"efjcpgjc-1","efjcpgjc-1","Ery"
"efjdpiic-1","efjdpiic-1","Unk"
"efjekmff-1","efjekmff-1","Granulo"
"efjfpcle-1","efjfpcle-1","Unk"
"efjhjmbg-1","efjhjmbg-1","Unk"
"efjhobcd-1","efjhobcd-1","Unk"
"efjiafog-1","efjiafog-1","Unk"
"efjicgfo-1","efjicgfo-1","LEPRhi_MSC"
"efjjdjjn-1","efjjdjjn-1","Mono_MP"
"efjjkcon-1","efjjkcon-1","Unk"
"efjkbphh-1","efjkbphh-1","Unk"
"efjkcomo-1","efjkcomo-1","LEPRhi_MSC"
"efjlfchh-1","efjlfchh-1","Ery"
"efjmenop-1","efjmenop-1","T_NK"
"efjmiaho-1","efjmiaho-1","Ery"
"efjmofip-1","efjmofip-1","Ery"
"efjnkgia-1","efjnkgia-1","Ery"
"efjnpdfd-1","efjnpdfd-1","Granulo"
"efjoanbh-1","efjoanbh-1","Mono_MP"
"efjojpig-1","efjojpig-1","B"
"efkadeaf-1","efkadeaf-1","Unk"
"efkbbplp-1","efkbbplp-1","T_NK"
"efkcellh-1","efkcellh-1","Ery"
"efkceoce-1","efkceoce-1","Granulo"
"efkdokic-1","efkdokic-1","Unk"
"efkgolok-1","efkgolok-1","Unk"
"efkhhiba-1","efkhhiba-1","Endo_1"
"efkilojd-1","efkilojd-1","Unk"
"efkjlpkh-1","efkjlpkh-1","T_NK"
"efklbhkn-1","efklbhkn-1","Unk"
"efkocejn-1","efkocejn-1","Unk"
"eflaedll-1","eflaedll-1","Granulo"
"eflahkkn-1","eflahkkn-1","Unk"
"eflbbgjb-1","eflbbgjb-1","Unk"
"eflbmnjm-1","eflbmnjm-1","Mono_MP"
"eflckkbi-1","eflckkbi-1","Ery"
"efldohkh-1","efldohkh-1","Unk"
"eflgegeg-1","eflgegeg-1","Fibro"
"eflglhki-1","eflglhki-1","Granulo"
"efljnhca-1","efljnhca-1","Fibro"
"efllakdo-1","efllakdo-1","Unk"
"efllkibi-1","efllkibi-1","Unk"
"eflnocim-1","eflnocim-1","T_NK"
"eflpgmaj-1","eflpgmaj-1","Ery"
"efmamfhl-1","efmamfhl-1","Unk"
"efmbdakd-1","efmbdakd-1","Unk"
"efmdkmko-1","efmdkmko-1","Unk"
"efmffmgc-1","efmffmgc-1","Ery"
"efmggonn-1","efmggonn-1","Unk"
"efmgienb-1","efmgienb-1","Unk"
"efmgjdmm-1","efmgjdmm-1","T_NK"
"efmknpif-1","efmknpif-1","Unk"
"efmldlgf-1","efmldlgf-1","Unk"
"efmnchfo-1","efmnchfo-1","Unk"
"efnbkajm-1","efnbkajm-1","Granulo"
"efnekfmd-1","efnekfmd-1","LEPRhi_MSC"
"efnfcnhn-1","efnfcnhn-1","Unk"
"efnfggel-1","efnfggel-1","Ery"
"efnfhoal-1","efnfhoal-1","Unk"
"efngbkie-1","efngbkie-1","Granulo"
"efngcajb-1","efngcajb-1","Unk"
"efnhcmgm-1","efnhcmgm-1","Unk"
"efnijlcd-1","efnijlcd-1","Granulo"
"efnjihpn-1","efnjihpn-1","Ery"
"efnjnakj-1","efnjnakj-1","Unk"
"efnlhnbe-1","efnlhnbe-1","Unk"
"efnmibng-1","efnmibng-1","Unk"
"efnnhple-1","efnnhple-1","LEPRhi_MSC"
"efnniigb-1","efnniigb-1","Unk"
"efnooibg-1","efnooibg-1","Unk"
"efobibkk-1","efobibkk-1","Unk"
"efocdngk-1","efocdngk-1","Unk"
"efodaecn-1","efodaecn-1","LEPRhi_MSC"
"efofgked-1","efofgked-1","LEPRhi_MSC"
"efoimmbk-1","efoimmbk-1","Unk"
"efojjokm-1","efojjokm-1","Unk"
"efokcopo-1","efokcopo-1","T_NK"
"efomidil-1","efomidil-1","Unk"
"efononne-1","efononne-1","T_NK"
"efooghog-1","efooghog-1","Endo_1"
"efpbofmi-1","efpbofmi-1","Unk"
"efpccgmo-1","efpccgmo-1","Unk"
"efpdnfml-1","efpdnfml-1","T_NK"
"efpehjnc-1","efpehjnc-1","Fibro"
"efpfmmpj-1","efpfmmpj-1","Unk"
"efpilfpk-1","efpilfpk-1","Adipo"
"efpinafg-1","efpinafg-1","Ery"
"efpjlkgg-1","efpjlkgg-1","B"
"efpkcbgi-1","efpkcbgi-1","Mono_MP"
"efpkidoo-1","efpkidoo-1","Fibro"
"efpleokn-1","efpleokn-1","LEPRhi_MSC"
"efplihec-1","efplihec-1","Mono_MP"
"efpnakfb-1","efpnakfb-1","Ery"
"efpnbjdi-1","efpnbjdi-1","Mono_MP"
"efpokcgc-1","efpokcgc-1","Unk"
"efppeahj-1","efppeahj-1","LEPRhi_MSC"
"egaaafcm-1","egaaafcm-1","Ery"
"egaackfa-1","egaackfa-1","Mono_MP"
"egaaddne-1","egaaddne-1","Ery"
"egaaknkl-1","egaaknkl-1","Ery"
"egaccekm-1","egaccekm-1","Unk"
"egadebna-1","egadebna-1","Ery"
"egaekghm-1","egaekghm-1","Unk"
"egaelgfb-1","egaelgfb-1","Ery"
"egaendgh-1","egaendgh-1","Ery"
"egafcpig-1","egafcpig-1","T_NK"
"egafiige-1","egafiige-1","Mono_MP"
"egaflobi-1","egaflobi-1","Unk"
"egagneik-1","egagneik-1","Ery"
"egajglff-1","egajglff-1","Unk"
"eganihfc-1","eganihfc-1","Granulo"
"egaobgdb-1","egaobgdb-1","PC"
"egaofehh-1","egaofehh-1","Unk"
"egaolalg-1","egaolalg-1","LEPRhi_MSC"
