cell_id,group
fpohhhem-1,Late Erythroid
fpojaheg-1,Late Myeloid
fpolpkhg-1,RBC
fpombbgb-1,HSC
fpomkpfc-1,RBC
fponijlf-1,GMP
fpooniam-1,Neutrophil
fpooocph-1,THY1+ MSC
fpopoepb-1,Adipo-MSC
fppajale-1,VSMC
fppbbgda-1,Late Myeloid
fppbidfi-1,Osteo-MSC
fppedgcn-1,RBC
fppeeopb-1,Pro-B
fppgcfha-1,RBC
fppgmafg-1,RBC
fpphecgp-1,Ba/Eo/Ma
fppicgag-1,Neutrophil
fppihfnb-1,Mature B
fppjalek-1,GMP
fppmamhh-1,Fibro-MSC
fppmoijf-1,Ba/Eo/Ma
fppmojfh-1,Early Myeloid Progenitor
fppnhpen-1,SEC
fpppjjml-1,Plasma Cell
fpppoldk-1,CD4+ T-Cell
fppponah-1,CLP
gaaaedhn-1,Early Myeloid Progenitor
gaaalaif-1,Late Myeloid
gaadaocd-1,Neutrophil
gaaiajnl-1,Late Myeloid
gaainenh-1,Late Myeloid
gaainhig-1,Pro-B
gaakiplc-1,Cycling HSPC
gaakmncp-1,Late Myeloid
gaalmgab-1,Late Myeloid
gaamabgi-1,pDC
gabacdhc-1,Pro-B
gabakbao-1,Cycling HSPC
gabbnjaa-1,Late Erythroid
gabchckh-1,Neutrophil
gabelill-1,RBC
gabkmjdc-1,RBC
gabmmfge-1,Neutrophil
gabmmjge-1,Neutrophil
gabpomdb-1,Pro-B
gacbegmk-1,pDC
gacbgblo-1,RBC
gaccehch-1,Fibro-MSC
gaceefbc-1,Cycling HSPC
gacefjam-1,Plasma Cell
gacficpc-1,Fibro-MSC
gacfjpfa-1,Late Myeloid
gacfonkp-1,Ba/Eo/Ma
gacgfbij-1,Late Myeloid
gacgibef-1,Plasma Cell
gacgngmj-1,Neutrophil
gaciilop-1,GMP
gackbdgg-1,Late Myeloid
gacncdfn-1,Pro-B
gacnlcco-1,Neutrophil
gacpdicj-1,Neutrophil
gaddclci-1,VSMC
gaddolij-1,Neutrophil
gadeagaj-1,Late Erythroid
gadekeem-1,Neutrophil
gadfeken-1,Late Myeloid
gadgmldn-1,Late Myeloid
gadgmpmb-1,AEC
gadhpjoa-1,CLP
gadialoc-1,GMP
gadikfdh-1,Pro-B
gadjlmmk-1,CD8+ T-Cell
gadjmmme-1,Osteo-MSC
gadkjahb-1,Erythroblast
gadmpfld-1,RBC
gadpepen-1,GMP
gaeafcfa-1,Early Myeloid Progenitor
gaeanoel-1,Monocyte
gaecbccl-1,Early Myeloid Progenitor
gaeccdio-1,THY1+ MSC
gaeepchf-1,THY1+ MSC
gaefcmib-1,GMP
gaegkcdl-1,Erythroblast
gaegpkkm-1,GMP
gaehimae-1,GMP
gaehjifi-1,GMP
gaeihfjm-1,RBC
gaekheho-1,pDC
gaenjkik-1,Neutrophil
gaeohode-1,Mature B
gaepkfdg-1,Neutrophil
gafacenp-1,Ba/Eo/Ma
gafapphj-1,Neutrophil
gafbehmb-1,Ba/Eo/Ma
gafdangi-1,Osteoblast
gafeneco-1,RBC
gafgbmkg-1,Mature B
gafhfeac-1,RBC
gafhnnne-1,Adipo-MSC
gafikepf-1,Mature B
gafjjhdp-1,Mature B
gafjkknd-1,Neutrophil
gafkaihg-1,Neutrophil
gaflaacd-1,Late Erythroid
gafnccob-1,RBC
gafnpojb-1,Late Myeloid
gafohjki-1,Late Myeloid
gafpljfd-1,CLP
gagagadb-1,CD4+ T-Cell
gagcpeea-1,Ba/Eo/Ma
gagdgadc-1,THY1+ MSC
gaggafgj-1,Late Myeloid
gaggddgc-1,Plasma Cell
gaggimeo-1,Late Myeloid
gaghhjph-1,Fibro-MSC
gaghjpnf-1,Mature B
gagkhkjd-1,Late Myeloid
gaglfnfb-1,Plasma Cell
gagmcolp-1,APOD+ MSC
gagmjbln-1,Osteoblast
gagmnhem-1,MEP
gagodpfg-1,Pro-B
gagohchk-1,VSMC
gagonhnm-1,VSMC
gahaehdk-1,APOD+ MSC
gahbfdcp-1,APOD+ MSC
gahdammj-1,Neutrophil
gahdcnik-1,THY1+ MSC
gahfkjhc-1,Osteoblast
gahgcebd-1,GMP
gahhkkhc-1,Early Myeloid Progenitor
gahikkco-1,Early Myeloid Progenitor
gahimkob-1,RBC
gahjnbkh-1,Adipo-MSC
gahkeioj-1,Cycling HSPC
gahklbcd-1,AEC
gahkokkj-1,Macrophages
gahlddhl-1,Fibro-MSC
gahlefni-1,Late Myeloid
gahlfflm-1,Late Myeloid
gahnkoib-1,Early Myeloid Progenitor
gaiccoik-1,Early Myeloid Progenitor
gaidjefn-1,Early Myeloid Progenitor
gaidpkhk-1,RBC
gaifipib-1,RBC
gaiigipg-1,MEP
gaijkhka-1,Pre-Pro B
gailcjia-1,AEC
gaimfpff-1,Erythroblast
gaiojpjn-1,RBC
gaionbeo-1,Mature B
gaioonom-1,Monocyte
gajbhojh-1,RBC
gajcjbmo-1,Neutrophil
gajclekj-1,RBC
gajejlji-1,CLP
gajfaebh-1,Ba/Eo/Ma
gajgkgad-1,Plasma Cell
gajidiop-1,GMP
gajjmpmc-1,RBC
gajkbfga-1,CD4+ T-Cell
gajklnng-1,MEP
gajkmccp-1,Late Myeloid
gajpipmk-1,Monocyte
gakajhec-1,RBC
gakcpghg-1,Neutrophil
gakcpjao-1,Osteo-MSC
gakdheed-1,Adipo-MSC
gakecbog-1,SEC
gakhknae-1,Plasma Cell
gakiigmp-1,THY1+ MSC
gakjkmeb-1,Early Myeloid Progenitor
gakkmkhc-1,SEC
gaklfdia-1,Late Erythroid
gakngdkn-1,Late Myeloid
gakpdgpi-1,Fibro-MSC
gakphdci-1,Monocyte
galanfgh-1,Fibro-MSC
galbklkb-1,Neutrophil
galbopdo-1,Late Erythroid
galcohao-1,Neutrophil
galcoklg-1,Neutrophil
galengek-1,Late Erythroid
galfeeco-1,HSC
galfhbbl-1,Late Erythroid
galghgim-1,Neutrophil
galgohcd-1,SEC
galgonig-1,Mature B
galledan-1,Neutrophil
galnjdaf-1,Mature B
galocnmk-1,RBC
gamabiic-1,RBC
gamajlka-1,RBC
gambilcc-1,RBC
gamcaibl-1,Fibro-MSC
gamcbokl-1,Late Myeloid
gamcdkpe-1,Late Erythroid
gamclfgf-1,Late Myeloid
gamcmdmn-1,Plasma Cell
gamemfgf-1,Neutrophil
gamfiema-1,Ba/Eo/Ma
gamgidfd-1,Fibro-MSC
gamhmelh-1,RBC
gamicbjg-1,CD4+ T-Cell
gamiedja-1,CD8+ T-Cell
gamimnnn-1,CD4+ T-Cell
gamjaoab-1,Neutrophil
gamkkanc-1,Neutrophil
gamkkndk-1,THY1+ MSC
gammkfof-1,Fibro-MSC
gamnbnif-1,Late Myeloid
gamogecn-1,Neutrophil
gamoglji-1,Late Erythroid
ganbfjhc-1,Fibro-MSC
gancgang-1,Monocyte
ganfcble-1,RBC
ganhpdpd-1,RBC
gankjoco-1,Fibro-MSC
gannchhn-1,Ba/Eo/Ma
ganpjhdg-1,CD8+ T-Cell
ganpmgjm-1,GMP
gaocilhl-1,Monocyte
gaodbbib-1,Ba/Eo/Ma
gaoddlnn-1,Neutrophil
gaofjomb-1,THY1+ MSC
gaofkihn-1,pDC
gaogoeae-1,Fibro-MSC
gaohdcdj-1,THY1+ MSC
gaoihfbh-1,Fibro-MSC
gaojhneb-1,GMP
gaokmpkg-1,GMP
gaolnech-1,GMP
gaolpbfk-1,Osteoblast
gaonpfnj-1,Neutrophil
gaopljpi-1,Early Myeloid Progenitor
gaopopmi-1,Early Myeloid Progenitor
gapaclmf-1,GMP
gapblabn-1,Osteoblast
gapbmogi-1,SEC
gapccgpf-1,GMP
gapedhin-1,Osteoblast
gapejnjn-1,Pro-B
gapenclj-1,Early Myeloid Progenitor
gapheell-1,Ba/Eo/Ma
gaphlken-1,Cycling HSPC
gapmcobb-1,THY1+ MSC
gapmdjok-1,GMP
gapofglc-1,AEC
gbaailkp-1,RBC
gbaakacm-1,Late Myeloid
gbacejom-1,RBC
gbachhkj-1,AEC
gbadmanp-1,Osteoblast
gbadodmd-1,CD8+ T-Cell
gbafapfe-1,THY1+ MSC
gbafjhdg-1,Fibro-MSC
gbagfjdp-1,RBC
gbaikaoc-1,Fibro-MSC
gbainklg-1,RBC
gbaipnkd-1,RBC
gbaldkgg-1,Monocyte
gbamkgfp-1,Late Erythroid
gbaohfne-1,pDC
gbbbdmpl-1,Late Myeloid
gbbcekkb-1,RBC
gbbdcale-1,GMP
gbbdnfki-1,RBC
gbbeaaee-1,RBC
gbbfhhlk-1,Late Myeloid
gbbfhndc-1,Late Erythroid
gbbhfnok-1,Late Erythroid
gbbhnabh-1,SEC
gbblefol-1,Late Myeloid
gbbliknb-1,Adipo-MSC
gbbmlhha-1,APOD+ MSC
gbcbgaje-1,APOD+ MSC
gbcbgejo-1,Fibro-MSC
gbcbkjpd-1,Ba/Eo/Ma
gbcfecii-1,THY1+ MSC
gbcgenel-1,RBC
gbcgjlgi-1,RBC
gbchnpbp-1,THY1+ MSC
gbcipdig-1,Megakaryocyte
gbcjnohl-1,Late Myeloid
gbckomlm-1,Pre-B
gbcmpagj-1,Adipo-MSC
gbcoccdm-1,Late Myeloid
gbcppmnj-1,CD8+ T-Cell
gbdadcac-1,Late Myeloid
gbdbphnh-1,RBC
gbdfiice-1,Adipo-MSC
gbdhenaf-1,THY1+ MSC
gbdhonfc-1,RBC
gbdiabho-1,Cycling HSPC
gbdigffj-1,Neutrophil
gbdihlop-1,Ba/Eo/Ma
gbdkdhje-1,Ba/Eo/Ma
gbdnhjdn-1,Monocyte
gbdnipof-1,RBC
gbdojlno-1,THY1+ MSC
gbdpmhog-1,Late Myeloid
gbecghgn-1,RBC
gbecljha-1,RBC
gbedgodi-1,RBC
gbeflofi-1,GMP
gbegbhgi-1,RBC
gbeggnpp-1,RBC
gbegllga-1,Late Myeloid
gbeinmpm-1,Fibro-MSC
gbekfbnd-1,SEC
gbemkbbh-1,CLP
gbenennh-1,Fibro-MSC
gbenhdcg-1,Late Myeloid
gbeoicgo-1,GMP
gbeojpia-1,CLP
gbfbklfe-1,GMP
gbfdelgf-1,GMP
gbffcibn-1,Adipo-MSC
gbfhmplp-1,GMP
gbfianha-1,Early Myeloid Progenitor
gbfildmi-1,Pre-B
gbfkllaj-1,Neutrophil
gbflfhak-1,Adipo-MSC
gbflkjkp-1,HSC
gbfmbapb-1,RBC
gbfmgkmp-1,Neutrophil
gbfnolpi-1,Late Myeloid
gbgcigbf-1,RBC
gbgehagi-1,THY1+ MSC
gbgekkmc-1,Mature B
gbgjjpok-1,Adipo-MSC
gbgkmblk-1,Adipo-MSC
gbgnejmj-1,pDC
gbgnhjod-1,Fibro-MSC
gbgpcopf-1,Mature B
gbhabgfg-1,Monocyte
gbhagnom-1,Plasma Cell
gbhaolib-1,CLP
gbhcaalc-1,Adipo-MSC
gbhceohc-1,Fibro-MSC
gbhddhbp-1,RBC
gbhdgilo-1,Cycling HSPC
gbhdkkph-1,RBC
gbheamkh-1,HSC
gbhfllan-1,RBC
gbhgdhpo-1,Pre-Pro B
gbhihebc-1,Megakaryocyte
gbhionge-1,RBC
gbhiopdd-1,Cycling HSPC
gbhjfkcj-1,RBC
gbhjlehl-1,Erythroblast
gbhjmffk-1,Cycling HSPC
gbhlilfj-1,HSC
gbhnjogf-1,Late Erythroid
gbhobmcm-1,Erythroblast
gbhpohla-1,Adipo-MSC
gbialcdn-1,CD8+ T-Cell
gbibhpdb-1,Late Myeloid
gbicanem-1,Early Myeloid Progenitor
gbicicjd-1,Pre-Pro B
gbiclknd-1,GMP
gbicpplp-1,GMP
gbidofoe-1,MEP
gbiefghl-1,pDC
gbieimoo-1,Monocyte
gbiejmhk-1,Monocyte
gbigpoaa-1,Monocyte
gbihldaa-1,GMP
gbiibhne-1,Neutrophil
gbijcjoh-1,HSC
gbimgbem-1,Adipo-MSC
gbinkcpe-1,CLP
gbjaaenf-1,Late Myeloid
gbjajncj-1,Early Myeloid Progenitor
gbjbpjbj-1,Late Myeloid
gbjcgmpo-1,Fibro-MSC
gbjcjgnd-1,Monocyte
gbjfbbmk-1,Pre-B
gbjghfpl-1,MEP
gbjgjidc-1,Neutrophil
gbjhlifc-1,RBC
gbjhncba-1,Adipo-MSC
gbjifemb-1,Fibro-MSC
gbjlcmad-1,Late Myeloid
gbjldnbj-1,SEC
gbjnlocg-1,RBC
gbjnofmg-1,Adipo-MSC
gbjpfkap-1,RBC
gbkadcab-1,Monocyte
gbkcjeab-1,Adipo-MSC
gbkegmbn-1,RBC
gbkfchpp-1,Plasma Cell
gbkfdaoi-1,Monocyte
gbkhkonn-1,Neutrophil
gbkjjilc-1,AEC
gbkkpldo-1,MEP
gbklhokp-1,GMP
gbkmaipf-1,RBC
gbkmfeap-1,RBC
gbknhecj-1,CD8+ T-Cell
gbknnidk-1,RBC
gblbcgkh-1,Fibro-MSC
gblcbgnb-1,Fibro-MSC
gblcckek-1,Cycling HSPC
gblcednf-1,APOD+ MSC
gbldgkje-1,SEC
gblebahp-1,Plasma Cell
gblejjnp-1,Fibro-MSC
gblglkpc-1,Plasma Cell
gblgpfkb-1,Mature B
gblhhnip-1,Monocyte
gblkkgpc-1,RBC
gblmmclg-1,RBC
gblmmjdg-1,Fibro-MSC
gblncalf-1,Late Erythroid
gblogcmo-1,Late Erythroid
gblonmgj-1,MEP
gblponde-1,Osteo-MSC
gbmbaige-1,RBC
gbmbekbn-1,RBC
gbmcfffh-1,MEP
gbmcmcpl-1,Cycling HSPC
gbmfglil-1,RBC
gbmhbgbi-1,Osteo-MSC
gbmjcgbj-1,Cycling HSPC
gbmjpand-1,Cycling HSPC
gbmkcgde-1,Neutrophil
gbmkgjjj-1,CLP
gbmkifpd-1,CD8+ T-Cell
gbmkophl-1,CLP
gbmlboak-1,Osteoblast
gbmlcgco-1,SEC
gbmlgbpf-1,VSMC
gbmpnmok-1,THY1+ MSC
gbnbgkho-1,THY1+ MSC
gbnbkipj-1,CLP
gbnefmdc-1,Osteoblast
gbneggco-1,THY1+ MSC
gbngegcf-1,HSC
gbngnboc-1,Mature B
gbnienpo-1,MEP
gbnjieke-1,Ba/Eo/Ma
gbnkjekl-1,Late Myeloid
gbnofoek-1,GMP
gboabmpi-1,Monocyte
gboacfjl-1,Ba/Eo/Ma
gboadafk-1,HSC
gbocjcnn-1,Monocyte
gbofcfap-1,APOD+ MSC
gbofddcg-1,Late Myeloid
gbofigje-1,GMP
gbogadcp-1,GMP
gbohckip-1,Plasma Cell
gbokkndh-1,Monocyte
gboocchd-1,GMP
gboonnpk-1,THY1+ MSC
gbophpao-1,Osteoblast
gbpbekjb-1,Osteoblast
gbpcfcco-1,THY1+ MSC
gbpdmleh-1,THY1+ MSC
gbpeaomc-1,GMP
gbpeijpj-1,Late Myeloid
gbpfdmom-1,VSMC
gbphfmla-1,AEC
gbpkghme-1,Pre-Pro B
gbplifik-1,Plasma Cell
gbpmdgic-1,Osteoblast
gbpmkncl-1,Osteoblast
gbpofajb-1,Osteoblast
gbppgbke-1,Adipo-MSC
gbppkfoo-1,Early Myeloid Progenitor
gbppkpfh-1,SEC
gcabdnbh-1,GMP
gcabjbgi-1,Late Myeloid
gcadpndl-1,THY1+ MSC
gcafkkpb-1,Late Myeloid
gcagnfha-1,Early Myeloid Progenitor
gcahdple-1,GMP
gcaheapl-1,Adipo-MSC
gcakbcoo-1,Adipo-MSC
gcakmlcd-1,Plasma Cell
gcalfbbk-1,APOD+ MSC
gcalpkln-1,CLP
gcangmgl-1,Osteoblast
gcaoeeik-1,Ba/Eo/Ma
gcapfcei-1,Mature B
gcapidep-1,Pro-B
gcaplhji-1,CLP
gcapmanf-1,SEC
gcbbfhph-1,Fibro-MSC
gcbcplia-1,Early Myeloid Progenitor
gcbdflki-1,Adipo-MSC
gcbdgkai-1,Neutrophil
gcbebfjc-1,APOD+ MSC
gcbefajn-1,Osteo-MSC
gcbekfdf-1,Osteo-MSC
gcbfggfe-1,Adipo-MSC
gcbhlblh-1,Osteo-MSC
gcbhmdhh-1,Osteoblast
gcbhppko-1,GMP
gcbkbfdd-1,SEC
gcbldmpc-1,GMP
gcbmflao-1,APOD+ MSC
gcboaaop-1,Early Myeloid Progenitor
gcbobdjm-1,GMP
gcbodofi-1,GMP
gcbofelj-1,GMP
gccbapof-1,Cycling HSPC
gcccbbbm-1,CLP
gccepmpd-1,Late Myeloid
gccgdbkb-1,Pre-B
gccghdbh-1,CD4+ T-Cell
gccgmbng-1,THY1+ MSC
gcchhnki-1,HSC
gcchleoe-1,GMP
gccjmmlc-1,Cycling HSPC
gcckmaoe-1,GMP
gcclnino-1,Plasma Cell
gccmalcd-1,Late Myeloid
gccndfkd-1,Pre-B
gccnjoad-1,Late Erythroid
gccomagf-1,Plasma Cell
gcdabjje-1,Plasma Cell
gcdalhhf-1,GMP
gcdbcnlb-1,Late Myeloid
gcdbemai-1,Late Myeloid
gcdddmif-1,Plasma Cell
gcddfhip-1,Pre-Pro B
gcddkbob-1,Plasma Cell
gcdebaca-1,Pre-Pro B
gcdgekhh-1,GMP
gcdgkelb-1,Late Myeloid
gcdijgnp-1,GMP
gcdlhfkf-1,AEC
gcdnaiin-1,Plasma Cell
gcdncfbj-1,THY1+ MSC
gcdobebo-1,Early Myeloid Progenitor
gcdojfgf-1,AEC
gcdokojn-1,Adipo-MSC
gcdpangl-1,Fibro-MSC
gcdpcgpg-1,Early Myeloid Progenitor
gcdphded-1,Cycling HSPC
gceflaib-1,GMP
gcefmfkk-1,GMP
gcegjnmb-1,Late Myeloid
gcehdigd-1,Late Myeloid
gcehkljf-1,Late Myeloid
gcelndmf-1,MEP
gcelojge-1,Cycling HSPC
gcemaihd-1,CD4+ T-Cell
gcemcikp-1,Pre-Pro B
gcemgcnm-1,Late Erythroid
gcemphnj-1,Adipo-MSC
gcenfamg-1,Pre-B
gcenkokd-1,Neutrophil
gcepbkfi-1,GMP
gcfamdbp-1,Osteoblast
gcfcdgcl-1,THY1+ MSC
gcfdpmfg-1,Adipo-MSC
gcfeonjh-1,Monocyte
gcffndfd-1,Late Myeloid
gcfiibgi-1,Late Myeloid
gcfjennd-1,GMP
gcfljdfj-1,Late Myeloid
gcfmgjmf-1,Plasma Cell
gcfmipkf-1,Plasma Cell
gcfnegoc-1,Early Myeloid Progenitor
gcfnhadb-1,Late Myeloid
gcgabnkn-1,Late Myeloid
gcgbehbb-1,Neutrophil
gcgdfhbb-1,Early Myeloid Progenitor
gcgdhcad-1,GMP
gcgfgdkk-1,CD4+ T-Cell
gcggkgll-1,pDC
gcggkmhj-1,Pro-B
gcgkjjnc-1,RBC
gcgmifda-1,Fibro-MSC
gcgmmjgj-1,Ba/Eo/Ma
gcgnpich-1,GMP
gchanfog-1,Ba/Eo/Ma
gchcfpcc-1,Ba/Eo/Ma
gchcoamb-1,RBC
gchddceo-1,Early Myeloid Progenitor
gcheclgo-1,APOD+ MSC
gcheehem-1,Ba/Eo/Ma
gchekokm-1,Fibro-MSC
gcheonld-1,Adipo-MSC
gchfgdej-1,Late Myeloid
gchfgobf-1,Ba/Eo/Ma
gchgjhcj-1,Pre-Pro B
gchhenog-1,Macrophages
gchjdijp-1,Adipo-MSC
gchjeihe-1,Neutrophil
gchjemod-1,Pro-B
gchjpbpf-1,SEC
gchmpeia-1,THY1+ MSC
gchnidjn-1,Plasma Cell
gchojnnl-1,GMP
gcholfgc-1,Adipo-MSC
gchpihed-1,Pre-Pro B
gciaiica-1,GMP
gcialppe-1,GMP
gciaokie-1,THY1+ MSC
gcibcbbf-1,CD8+ T-Cell
gcibkfam-1,GMP
gciegooa-1,Plasma Cell
gcifbndg-1,Mature B
gcigjkaa-1,Early Myeloid Progenitor
gcijmoea-1,SEC
gcijndah-1,Early Myeloid Progenitor
gcijojge-1,THY1+ MSC
gcimjcnk-1,GMP
gcimncpc-1,Cycling HSPC
gcipdile-1,Early Myeloid Progenitor
gcipkpgl-1,Early Myeloid Progenitor
gcjcndok-1,Ba/Eo/Ma
gcjdgooi-1,GMP
gcjdmdae-1,Adipo-MSC
gcjdpehn-1,THY1+ MSC
gcjehabn-1,GMP
gcjepdbc-1,Late Erythroid
gcjfidga-1,GMP
gcjgbcef-1,Monocyte
gcjgclji-1,GMP
gcjgpbfj-1,Fibro-MSC
gcjjacgi-1,Late Myeloid
gcjjamne-1,RBC
gcjkppfj-1,Monocyte
gcjmfgge-1,GMP
gcjnefbd-1,RBC
gcjnlian-1,Late Erythroid
gcjnpajc-1,Late Erythroid
gckcahnk-1,RBC
gckdfbge-1,Adipo-MSC
gckdgflb-1,Fibro-MSC
gckebgcp-1,Pro-B
gckehhnm-1,CD4+ T-Cell
gckekfof-1,RBC
gckfhlio-1,MEP
gckflapm-1,SEC
gckgbmng-1,Ba/Eo/Ma
gckhfkil-1,Macrophages
gckipneh-1,Monocyte
gckjmdpk-1,Early Myeloid Progenitor
gcklahgo-1,Neutrophil
gckldbih-1,Fibro-MSC
gcknpmci-1,GMP
gckohmhh-1,THY1+ MSC
gckonlln-1,Fibro-MSC
gclafcep-1,Late Myeloid
gclbckhk-1,Macrophages
gclbpdbm-1,Early Myeloid Progenitor
gclebgge-1,Plasma Cell
gcledlfm-1,Late Myeloid
gclelekn-1,Pre-Pro B
gclfdcee-1,GMP
gclgboil-1,Pre-B
gclgcccf-1,Ba/Eo/Ma
gclkcgjo-1,THY1+ MSC
gcllgoke-1,Cycling HSPC
gcllihag-1,GMP
gclmomaa-1,Cycling HSPC
gclnpphc-1,GMP
gcloolef-1,Neutrophil
gclpngjm-1,RBC
gcmaomlk-1,RBC
gcmbagff-1,Late Myeloid
gcmbcfil-1,Megakaryocyte
gcmcdbph-1,Late Myeloid
gcmdpclm-1,RBC
gcmfpnig-1,CD8+ T-Cell
gcminpla-1,Ba/Eo/Ma
gcmjiohn-1,Monocyte
gcmjjmfa-1,Mature B
gcmkbcld-1,Monocyte
gcmmfjcn-1,Late Myeloid
gcmmmbmo-1,Monocyte
gcmncijp-1,Late Myeloid
gcmngalb-1,GMP
gcmpaonh-1,Ba/Eo/Ma
gcnablcm-1,Late Myeloid
gcnacgna-1,Mature B
gcnbkgmg-1,Early Myeloid Progenitor
gcncapmn-1,CLP
gcnddcpd-1,RBC
gcnefbjo-1,Osteoblast
gcnemhcg-1,Pro-B
gcnfeppi-1,Pre-B
gcnfmchn-1,Mature B
gcngalpk-1,Megakaryocyte
gcngbmml-1,RBC
gcngdfli-1,CLP
gcngfijb-1,Late Myeloid
gcnghhjg-1,CD4+ T-Cell
gcngpbol-1,Macrophages
gcnkmmlf-1,Cycling HSPC
gcnllaoc-1,Late Myeloid
gcnneogo-1,Mature B
gcofdmnp-1,Monocyte
gcogbooh-1,Fibro-MSC
gcoghnnd-1,pDC
gcohddof-1,Pro-B
gcohocki-1,Late Myeloid
gcoikcoc-1,Cycling HSPC
gcolmffl-1,GMP
gcommipf-1,Monocyte
gcoocomb-1,Late Myeloid
gcoojofe-1,Neutrophil
gcpedepf-1,Adipo-MSC
gcpffbim-1,THY1+ MSC
gcphojla-1,RBC
gcpjciae-1,RBC
gcpjijik-1,Monocyte
gcpjnlje-1,Fibro-MSC
gcpmbohg-1,RBC
gcpmcjjk-1,Neutrophil
gdaakdfe-1,Plasma Cell
gdaakhij-1,Pre-Pro B
gdaakpon-1,Late Myeloid
gdabaefd-1,THY1+ MSC
gdacbaah-1,Cycling HSPC
gdacoobf-1,THY1+ MSC
gdacpffg-1,Late Myeloid
gdafdhph-1,Late Myeloid
gdaglgaa-1,Neutrophil
gdaijeap-1,Late Myeloid
gdajgifa-1,Neutrophil
gdajiokn-1,Early Myeloid Progenitor
gdalebea-1,Late Myeloid
gdallfhe-1,Monocyte
gdamepkk-1,Late Myeloid
gdanhbia-1,GMP
gdaooheb-1,Late Myeloid
gdbcdibg-1,GMP
gdbepmfm-1,Late Myeloid
gdbfeofg-1,Late Myeloid
gdbgaabi-1,Early Myeloid Progenitor
gdbggfhc-1,SEC
gdbgloee-1,GMP
gdbhidcb-1,Neutrophil
gdbhkppo-1,Late Myeloid
gdbhmkpm-1,Pre-Pro B
gdblcgnn-1,THY1+ MSC
gdbnohkn-1,Late Myeloid
gdbohajo-1,Adipo-MSC
gdbpnmdj-1,Pre-Pro B
gdcamckj-1,SEC
gdcbgahf-1,THY1+ MSC
gdcbohpg-1,HSC
gdccnodh-1,RBC
gdcdcjol-1,Neutrophil
gdcfjblk-1,Osteo-MSC
gdcfnomm-1,GMP
gdcgpkia-1,Pro-B
gdchifah-1,Plasma Cell
gdcieoga-1,Neutrophil
gdciidmn-1,GMP
gdciodom-1,Cycling HSPC
gdcjkbkm-1,Late Myeloid
gdckanjf-1,Late Myeloid
gdckaoin-1,THY1+ MSC
gdclfphk-1,Late Myeloid
gdcohffl-1,THY1+ MSC
gdcpfmkf-1,GMP
gdcpimbl-1,Late Myeloid
gddcabjd-1,Monocyte
gdddmoik-1,GMP
gddemggp-1,Neutrophil
gddfifpe-1,Neutrophil
gddgbdcg-1,GMP
gddhmbhb-1,SEC
gddilacm-1,Pre-B
gddljago-1,GMP
gddoagmp-1,Mature B
gddondol-1,Neutrophil
gddpenel-1,Osteo-MSC
gdeaefod-1,Fibro-MSC
gdedlede-1,Ba/Eo/Ma
gdeejfll-1,Fibro-MSC
gdejeidg-1,Early Myeloid Progenitor
gdekmibb-1,Plasma Cell
gdelpehg-1,Late Myeloid
gdemhcga-1,AEC
gdemhokp-1,Late Myeloid
gdenaajc-1,AEC
gdendach-1,RBC
gdenolbg-1,Fibro-MSC
gdepabag-1,Adipo-MSC
gdeplhjp-1,THY1+ MSC
gdfbcdkc-1,APOD+ MSC
gdfbfglj-1,Pro-B
gdfbghid-1,Pre-B
gdfcppkm-1,Pro-B
gdffoejd-1,RBC
gdfhheok-1,Neutrophil
gdfiohek-1,Pro-B
gdfjkkbo-1,Neutrophil
gdfjojco-1,Plasma Cell
gdfkgcdm-1,Monocyte
gdflmjba-1,Late Myeloid
gdfmadpo-1,Neutrophil
gdfmmaga-1,Cycling HSPC
gdfnajln-1,SEC
gdfphncm-1,Late Myeloid
gdgaifdb-1,Pre-B
gdgdgckc-1,CLP
gdgfpomf-1,Neutrophil
gdgjbmmm-1,THY1+ MSC
gdgliecj-1,CLP
gdhafiig-1,GMP
gdhbhhdo-1,Ba/Eo/Ma
gdhdocje-1,Adipo-MSC
gdheeblo-1,Pre-B
gdhfplop-1,RBC
gdhgjjpe-1,Late Myeloid
gdhhnman-1,APOD+ MSC
gdhijbpp-1,Osteo-MSC
gdhlpdmc-1,Neutrophil
gdhmhike-1,HSC
gdhmjmef-1,Neutrophil
gdhmmlne-1,Late Myeloid
gdhnkdch-1,Adipo-MSC
gdhnodlj-1,Mature B
gdhopgpm-1,Fibro-MSC
gdicelop-1,RBC
gdicgdid-1,Late Myeloid
gdicljkb-1,Late Myeloid
gdigppja-1,Late Myeloid
gdiipeni-1,Neutrophil
gdilhbjb-1,Cycling HSPC
gdimabop-1,Neutrophil
gdimkppi-1,Adipo-MSC
gdiomcaf-1,Late Myeloid
gdippleo-1,Monocyte
gdjacjgp-1,CD4+ T-Cell
gdjbcdna-1,GMP
gdjbkbcc-1,Late Myeloid
gdjcgbpn-1,GMP
gdjcocgm-1,Early Myeloid Progenitor
gdjdjjbk-1,VSMC
gdjdmadb-1,MEP
gdjeogmj-1,GMP
gdjghdem-1,Cycling HSPC
gdjiamnn-1,Adipo-MSC
gdjjfpbf-1,Early Myeloid Progenitor
gdjladim-1,Late Myeloid
gdjmjipp-1,Late Myeloid
gdjnhkgh-1,CD4+ T-Cell
gdjnilgh-1,Monocyte
gdjognek-1,Early Myeloid Progenitor
gdjokbej-1,Plasma Cell
gdkbfljk-1,GMP
