"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1",0,3.10813531668073,0.903,0.144,0,"0","DCN"
"2",0,4.39970946672017,0.831,0.08,0,"0","FBLN1"
"3",0,3.61594124904922,0.888,0.139,0,"0","COL6A3"
"4",0,3.07173420070568,0.882,0.15,0,"0","ABI3BP"
"5",0,4.19055619209486,0.821,0.103,0,"0","DCLK1"
"6",0,2.7384245769794,0.862,0.163,0,"0","LAMA2"
"7",0,2.36793633832111,0.867,0.171,0,"0","COL1A2"
"8",0,4.71506215238819,0.737,0.058,0,"0","NOX4"
"9",0,3.1506871800694,0.802,0.128,0,"0","NOVA1"
"10",0,6.63455775054683,0.696,0.025,0,"0","AL110292.1"
"11",0,3.43081978967272,0.818,0.163,0,"0","ANK2"
"12",0,3.1393427003864,0.771,0.131,0,"0","COL3A1"
"13",0,4.31154801956278,0.71,0.077,0,"0","COL12A1"
"14",0,1.53209669955339,0.874,0.255,0,"0","SOX5"
"15",0,3.06284192219111,0.923,0.305,0,"0","MIR99AHG"
"16",0,2.95117202899949,0.805,0.191,0,"0","TNXB"
"17",0,2.60968618084524,0.781,0.173,0,"0","BNC2"
"18",0,2.02465701062954,0.858,0.251,0,"0","DLC1"
"19",0,3.30391171257833,0.779,0.176,0,"0","FBN1"
"20",0,3.76843020699051,0.697,0.095,0,"0","FSTL1"
"21",0,2.43194238833732,0.678,0.082,0,"0","COL1A1"
"22",0,2.39207391231389,0.798,0.204,0,"0","PRRX1"
"23",0,2.48561956000474,0.761,0.179,0,"0","BICC1"
"24",0,2.42596666528422,0.778,0.197,0,"0","TSHZ2"
"25",0,3.7055541102031,0.666,0.092,0,"0","COL14A1"
"26",0,2.15861414929762,0.835,0.265,0,"0","NFIB"
"27",0,1.86407207658999,0.816,0.252,0,"0","EBF1"
"28",0,1.84799806913994,0.865,0.302,0,"0","PTPRG"
"29",0,2.98802274107797,0.826,0.264,0,"0","GSN"
"30",0,3.77304248266896,0.641,0.08,0,"0","GALNT15"
"31",0,2.29195929915331,0.721,0.162,0,"0","COL5A2"
"32",0,3.15324756364037,0.649,0.092,0,"0","HMCN1"
"33",0,4.10060793084503,0.619,0.069,0,"0","CCDC80"
"34",0,4.41148945382195,0.595,0.046,0,"0","AC079298.3"
"35",0,2.78686148506922,0.645,0.1,0,"0","DNM1"
"36",0,2.2976241311997,0.741,0.196,0,"0","PSD3"
"37",0,2.66569794026645,0.809,0.267,0,"0","SETBP1"
"38",0,2.26908547412022,0.885,0.347,0,"0","PLXDC2"
"39",0,2.1469480203766,0.621,0.088,0,"0","MEG3"
"40",0,2.23920851196297,0.688,0.155,0,"0","MIR100HG"
"41",0,3.42447134153146,0.608,0.076,0,"0","CDON"
"42",0,2.47927524096077,0.687,0.157,0,"0","DDR2"
"43",0,3.47154240697525,0.603,0.075,0,"0","PCOLCE2"
"44",0,3.07541494568567,0.664,0.137,0,"0","PLPP3"
"45",0,2.31736971948869,0.677,0.15,0,"0","ZFHX4"
"46",0,1.40653775935987,0.877,0.357,0,"0","RBMS3"
"47",0,1.53862266807814,0.657,0.139,0,"0","VCAN"
"48",0,3.22176337435765,0.592,0.076,0,"0","ITGA11"
"49",0,2.14716076237537,0.727,0.212,0,"0","ZFPM2"
"50",0,4.37570066020423,0.547,0.032,0,"0","MFAP5"
"51",0,2.63908262629406,0.633,0.12,0,"0","COL6A1"
"52",0,2.52326711572206,0.639,0.129,0,"0","LPAR1"
"53",0,1.94479039831118,0.669,0.162,0,"0","PID1"
"54",0,3.05705620622474,0.588,0.082,0,"0","DNM3OS"
"55",0,2.20693368241966,0.717,0.211,0,"0","LHFPL6"
"56",0,3.55286225781011,0.562,0.057,0,"0","FBLN2"
"57",0,2.13766832095597,0.587,0.087,0,"0","ABCA8"
"58",0,2.92062981857007,0.614,0.115,0,"0","COL6A2"
"59",0,2.91141839971123,0.599,0.101,0,"0","MGP"
"60",0,1.82096820148056,0.678,0.185,0,"0","ZNF521"
"61",0,2.6864336226771,0.603,0.111,0,"0","RERG"
"62",0,2.04156539517208,0.675,0.187,0,"0","LRP1"
"63",0,1.4376311078683,0.893,0.405,0,"0","DST"
"64",0,3.89094092791152,0.531,0.046,0,"0","AOX1"
"65",0,2.18250776839143,0.8,0.317,0,"0","AGAP1"
"66",0,2.26284229346087,0.553,0.07,0,"0","MEG8"
"67",0,2.00851291504326,0.698,0.215,0,"0","FBXL7"
"68",0,2.59445676037087,0.724,0.245,0,"0","TGFBR3"
"69",0,2.55174087472584,0.588,0.11,0,"0","COL5A1"
"70",0,1.00323654087696,0.716,0.244,0,"0","CALD1"
"71",0,1.47454815539565,0.733,0.263,0,"0","EPB41L2"
"72",0,2.44976197927024,0.561,0.093,0,"0","PDGFRB"
"73",0,3.6538577685798,0.523,0.055,0,"0","GALNT13"
"74",0,2.2024833391639,0.611,0.143,0,"0","GLI3"
"75",0,2.25153179405402,0.594,0.127,0,"0","NEGR1"
"76",0,2.08878047852597,0.586,0.122,0,"0","EFNA5"
"77",0,4.51512941829293,0.493,0.029,0,"0","CCN5"
"78",0,1.36843035785859,0.738,0.277,0,"0","PARD3"
"79",0,2.81800564474478,0.558,0.098,0,"0","MAP1B"
"80",0,1.86315085003555,0.718,0.259,0,"0","PARD3B"
"81",0,2.40672056158036,0.511,0.061,0,"0","CILP"
"82",0,2.26389689622367,0.827,0.379,0,"0","PIK3R1"
"83",0,1.92208373523231,0.738,0.291,0,"0","NAALADL2"
"84",0,3.27725272759101,0.517,0.071,0,"0","PTGIS"
"85",0,1.81898552594732,0.638,0.193,0,"0","RUNX1T1"
"86",0,2.15273044382199,0.819,0.375,0,"0","CAMK1D"
"87",0,1.80086034581067,0.681,0.239,0,"0","SH3D19"
"88",0,1.29912375042607,0.759,0.317,0,"0","SPTBN1"
"89",0,3.65423227120073,0.484,0.043,0,"0","PIEZO2"
"90",0,2.27377690493947,0.605,0.164,0,"0","UST"
"91",0,2.35608304280619,0.545,0.105,0,"0","LTBP2"
"92",0,4.04120961504936,0.474,0.034,0,"0","SCARA5"
"93",0,2.79161794638159,0.553,0.114,0,"0","DPYSL3"
"94",0,2.93797804871772,0.552,0.113,0,"0","CAB39L"
"95",0,2.0618657700554,0.632,0.193,0,"0","LIMA1"
"96",0,2.49515683404167,0.551,0.115,0,"0","EMP1"
"97",0,1.5784138553543,0.841,0.405,0,"0","AUTS2"
"98",0,2.43102530521173,0.561,0.126,0,"0","ANTXR1"
"99",0,3.05361948583796,0.495,0.06,0,"0","VIT"
"100",0,2.58282623458214,0.517,0.084,0,"0","BOC"
"101",0,2.79374095054743,0.515,0.082,0,"0","SVEP1"
"102",0,3.32225196701744,0.525,0.094,0,"0","SEMA3C"
"103",0,2.21770507201422,0.724,0.293,0,"0","PBX1"
"104",0,2.79266930822075,0.509,0.08,0,"0","AC108734.4"
"105",0,3.22901324551782,0.496,0.067,0,"0","ITGBL1"
"106",0,1.98899635001669,0.553,0.127,0,"0","EGFR"
"107",0,3.08337888323438,0.522,0.096,0,"0","PROCR"
"108",0,1.75405720592566,0.526,0.101,0,"0","SLIT2"
"109",0,1.59382043638651,0.714,0.29,0,"0","MAGI2"
"110",0,2.48955826656657,0.871,0.449,0,"0","ZEB1"
"111",0,2.32747056942668,0.528,0.108,0,"0","PRUNE2"
"112",0,1.71850749723995,0.533,0.114,0,"0","MAMDC2"
"113",0,2.114878325716,0.523,0.106,0,"0","PDGFRA"
"114",0,2.73915326034298,0.486,0.069,0,"0","AL445426.1"
"115",0,2.49882246306798,0.506,0.09,0,"0","ROBO2"
"116",0,2.29280490898066,0.548,0.132,0,"0","FAM114A1"
"117",0,1.51924299358973,0.599,0.183,0,"0","CFH"
"118",0,3.15617209734091,0.524,0.11,0,"0","PRR16"
"119",0,2.74510361695982,0.53,0.116,0,"0","MEIS2"
"120",0,1.8900513704556,0.577,0.164,0,"0","MYOF"
"121",0,2.93065888850543,0.468,0.058,0,"0","COL16A1"
"122",0,1.70401404033179,0.645,0.235,0,"0","ARL17B"
"123",0,2.00053872034339,0.54,0.131,0,"0","ADCY2"
"124",0,1.65080731401031,0.592,0.183,0,"0","TIMP3"
"125",0,1.96224769583306,0.591,0.184,0,"0","NAV1"
"126",0,1.98164844977739,0.53,0.124,0,"0","MRC2"
"127",0,2.0981343922123,0.576,0.173,0,"0","OPHN1"
"128",0,3.56241484033771,0.446,0.044,0,"0","ADGRD1"
"129",0,2.43236853185597,0.511,0.11,0,"0","CACHD1"
"130",0,4.1883077591147,0.44,0.039,0,"0","ISM1"
"131",0,1.97610792036248,0.62,0.22,0,"0","ANXA2"
"132",0,2.11367455223443,0.551,0.152,0,"0","ASAP2"
"133",0,1.66136170324859,0.578,0.179,0,"0","STARD9"
"134",0,1.60015650717664,0.522,0.126,0,"0","SLIT3"
"135",0,2.17187526609103,0.527,0.133,0,"0","ARHGEF10"
"136",0,3.64987342157413,0.441,0.048,0,"0","TWIST2"
"137",0,3.68700966088853,0.445,0.052,0,"0","NTN1"
"138",0,2.72489555104325,0.467,0.075,0,"0","ADAMTS2"
"139",0,2.40961919279253,0.6,0.21,0,"0","USP53"
"140",0,1.64090877962701,0.542,0.154,0,"0","KLHL29"
"141",0,2.02878880398517,0.529,0.144,0,"0","MEOX2"
"142",0,2.62886889416145,0.518,0.134,0,"0","CREB5"
"143",0,2.74908881644957,0.433,0.053,0,"0","PODN"
"144",0,1.92533208933401,0.505,0.126,0,"0","ZBTB7C"
"145",0,2.75021476118882,0.492,0.114,0,"0","NHSL2"
"146",0,5.48822525074199,0.387,0.013,0,"0","SFRP2"
"147",0,3.13377226710932,0.45,0.076,0,"0","PDZRN4"
"148",0,2.69474116545788,0.468,0.094,0,"0","LTBP4"
"149",0,3.96646284437627,0.405,0.033,0,"0","PRG4"
"150",0,1.78637413659701,0.518,0.147,0,"0","SOBP"
"151",0,1.95420726679547,0.53,0.16,0,"0","PRKD1"
"152",0,2.52802038933357,0.437,0.069,0,"0","AC062004.1"
"153",0,1.89112469837368,0.503,0.136,0,"0","ROBO1"
"154",0,2.04498117074929,0.475,0.109,0,"0","CLMP"
"155",0,2.37707262709608,0.467,0.102,0,"0","PMP22"
"156",0,2.07755056003578,0.519,0.154,0,"0","TPST1"
"157",0,1.89612884720853,0.486,0.122,0,"0","PLEKHH2"
"158",0,5.05642434292336,0.386,0.022,0,"0","IGFBP6"
"159",0,2.21629301555103,0.444,0.081,0,"0","XG"
"160",0,2.83496777125474,0.529,0.169,0,"0","DHRS3"
"161",0,2.77950138265836,0.485,0.125,0,"0","PCSK5"
"162",0,4.33086925059677,0.383,0.025,0,"0","LRFN5"
"163",0,2.91332765573635,0.426,0.069,0,"0","IGF1"
"164",0,2.83179876655407,0.484,0.13,0,"0","AC098829.1"
"165",0,3.13838167659872,0.421,0.067,0,"0","ELN"
"166",0,2.42554039132184,0.469,0.115,0,"0","RECK"
"167",0,2.0892485150915,0.438,0.089,0,"0","COL8A1"
"168",0,2.18547797204179,0.442,0.094,0,"0","NNMT"
"169",0,1.64478553816276,0.443,0.101,0,"0","EBF3"
"170",0,3.88973921960867,0.378,0.038,0,"0","AC124852.1"
"171",0,2.29101838614726,0.417,0.079,0,"0","CNTN4"
"172",0,2.74738996053647,0.428,0.094,0,"0","PRICKLE1"
"173",0,2.86362566494002,0.398,0.065,0,"0","ANGPTL1"
"174",0,2.54391480947609,0.407,0.077,0,"0","SPOCK1"
"175",0,3.62709701378081,0.355,0.028,0,"0","ADAM33"
"176",0,4.95457280906066,0.338,0.017,0,"0","LINC01239"
"177",0,3.56087209898762,0.359,0.039,0,"0","GASK1A"
"178",0,2.4904869994218,0.393,0.076,0,"0","AL109930.1"
"179",0,2.28432690185232,0.404,0.089,0,"0","SH3PXD2B"
"180",0,3.23793896979022,0.378,0.063,0,"0","CFD"
"181",0,3.36105509333458,0.349,0.034,0,"0","MYOC"
"182",0,2.6088347186558,0.385,0.071,0,"0","PLAC9"
"183",0,2.04313949794564,0.381,0.068,0,"0","CD34"
"184",0,2.39350920928347,0.381,0.072,0,"0","MGST1"
"185",0,2.41607793549486,0.382,0.073,0,"0","EML1"
"186",0,2.23646996799503,0.393,0.086,0,"0","FGF7"
"187",0,3.2828110667756,0.342,0.041,0,"0","GFPT2"
"188",0,3.33892432055747,0.33,0.032,0,"0","PDGFRL"
"189",0,3.15673744434564,0.329,0.038,0,"0","GPNMB"
"190",0,3.11506304448479,0.331,0.04,0,"0","MMP2"
"191",0,2.63194207513849,0.355,0.071,0,"0","C1QTNF7"
"192",0,2.56350902514472,0.345,0.062,0,"0","SRPX2"
"193",0,3.56951624839582,0.326,0.046,0,"0","PDE10A"
"194",0,4.10241447233407,0.298,0.019,0,"0","PAMR1"
"195",0,3.66961636802452,0.309,0.032,0,"0","ACKR3"
"196",0,4.4716659962684,0.294,0.02,0,"0","AL031599.1"
"197",0,3.18172461656803,0.319,0.046,0,"0","STEAP2"
"198",0,3.11021900212616,0.314,0.041,0,"0","FBLN5"
"199",0,3.00780953137442,0.318,0.048,0,"0","PPL"
"200",0,4.00047416865158,0.292,0.026,0,"0","LMO3"
"201",0,2.69333335438624,0.294,0.035,0,"0","FAP"
"202",0,4.71261779816771,0.272,0.014,0,"0","GAS1"
"203",0,2.99963845476944,0.295,0.038,0,"0","C1R"
"204",0,3.90204105225447,0.27,0.019,0,"0","DPT"
"205",0,3.75418199105459,0.267,0.022,0,"0","CCBE1"
"206",0,2.00166509763913,0.283,0.04,0,"0","HMCN2"
"207",0,2.686718572999,0.283,0.042,0,"0","KCND2"
"208",0,3.20178508707863,0.271,0.031,0,"0","SSC5D"
"209",0,3.34684256360303,0.264,0.03,0,"0","AMPH"
"210",0,2.93857493808978,0.269,0.038,0,"0","PTGFR"
"211",0,3.54271346994561,0.26,0.029,0,"0","AC093879.1"
"212",0,1.01580035866454,0.982,0.767,0,"0","NEAT1"
"213",0,4.63477692174312,0.986,0.084,0,"1","SLC4A1"
"214",0,4.18643890271873,0.969,0.108,0,"1","SPTA1"
"215",0,4.828469555325,0.936,0.082,0,"1","CR1L"
"216",0,4.11724817668532,0.993,0.147,0,"1","ANK1"
"217",0,4.82182078990755,0.891,0.076,0,"1","RHCE"
"218",0,1.19388030663823,0.906,0.093,0,"1","HBA2"
"219",0,3.74009528632188,0.922,0.121,0,"1","SLC25A21"
"220",0,4.51799913511896,0.916,0.121,0,"1","SNCA"
"221",0,4.27022071729304,0.872,0.078,0,"1","ALAS2"
"222",0,3.65175567071055,0.978,0.189,0,"1","TFRC"
"223",0,4.26954257748368,0.906,0.12,0,"1","SPTB"
"224",0,4.12522567874253,0.873,0.098,0,"1","CA1"
"225",0,4.463166846818,0.944,0.176,0,"1","TSPAN5"
"226",0,3.83295707183552,0.832,0.084,0,"1","KEL"
"227",0,4.22574758218753,0.88,0.132,0,"1","OSBP2"
"228",0,4.82852384610911,0.807,0.06,0,"1","AC024267.1"
"229",0,4.49778446107748,0.752,0.055,0,"1","GYPB"
"230",0,3.57535284057746,0.746,0.051,0,"1","HBM"
"231",0,3.40650142320586,0.867,0.181,0,"1","BLVRB"
"232",0,3.76960569249022,0.959,0.275,0,"1","SOX6"
"233",0,3.55541620575356,0.832,0.151,0,"1","RIPOR3"
"234",0,4.27931838615071,0.735,0.061,0,"1","HEMGN"
"235",0,4.0732328563733,0.998,0.332,0,"1","SLC25A37"
"236",0,3.80182940773572,0.833,0.171,0,"1","ABCB10"
"237",0,4.36334433118579,0.735,0.081,0,"1","NUSAP1"
"238",0,4.59017731377726,0.715,0.061,0,"1","SLC22A16"
"239",0,4.57556564634661,0.708,0.057,0,"1","C17orf99"
"240",0,3.60756808269185,0.828,0.181,0,"1","TANGO2"
"241",0,3.4333196671375,0.828,0.186,0,"1","SLC22A23"
"242",0,3.80549783812406,0.773,0.132,0,"1","EZH2"
"243",0,2.22815281676474,0.909,0.269,0,"1","CD36"
"244",0,4.75268746461902,0.698,0.059,0,"1","AC127526.2"
"245",0,4.03380692827376,0.721,0.083,0,"1","DIAPH3"
"246",0,3.99197840574232,0.736,0.1,0,"1","C21orf58"
"247",0,3.56694114199556,0.815,0.188,0,"1","MARCH3"
"248",0,4.42579574769133,0.692,0.066,0,"1","GYPE"
"249",0,4.09922503146046,0.692,0.068,0,"1","RHAG"
"250",0,4.2282206332332,0.692,0.076,0,"1","PRC1"
"251",0,4.31006152275435,0.685,0.071,0,"1","DMTN"
"252",0,3.10662105184624,0.897,0.285,0,"1","SPECC1"
"253",0,2.8914555678797,0.787,0.176,0,"1","MBOAT2"
"254",0,3.99879699033048,0.672,0.069,0,"1","SLC5A4-AS1"
"255",0,4.42359698686342,0.657,0.055,0,"1","EPB42"
"256",0,3.8775446581182,0.686,0.086,0,"1","PIGQ"
"257",0,3.99105739488364,0.677,0.079,0,"1","RRM2"
"258",0,5.17690832981087,0.623,0.029,0,"1","AC100835.2"
"259",0,3.22998680778638,0.846,0.253,0,"1","NSD2"
"260",0,3.61934310884067,0.745,0.157,0,"1","SMC4"
"261",0,4.05970892084743,0.644,0.06,0,"1","CA2"
"262",0,2.95723458987294,0.758,0.174,0,"1","PIP5K1B"
"263",0,3.83666203797839,0.655,0.079,0,"1","CENPF"
"264",0,3.86309105636755,0.645,0.073,0,"1","TOP2A"
"265",0,3.91610441608596,0.735,0.164,0,"1","FAM117A"
"266",0,3.92659061649657,0.643,0.073,0,"1","MKI67"
"267",0,3.16525530801225,0.769,0.209,0,"1","GYPC"
"268",0,2.89265848304595,0.848,0.294,0,"1","SSBP3"
"269",0,2.54902517974176,0.806,0.253,0,"1","ITGA4"
"270",0,4.72865121496985,0.602,0.05,0,"1","FHDC1"
"271",0,4.23741232112255,0.648,0.099,0,"1","RHD"
"272",0,3.44251946258093,0.635,0.086,0,"1","TLCD4"
"273",0,4.03774554412186,0.615,0.07,0,"1","KNL1"
"274",0,3.29345495630433,0.712,0.171,0,"1","MFHAS1"
"275",0,2.86306762434021,0.909,0.375,0,"1","USP32"
"276",0,3.15898501969715,0.653,0.12,0,"1","DPF3"
"277",0,2.8354998901707,0.895,0.366,0,"1","EPB41"
"278",0,3.40256827691177,0.673,0.144,0,"1","ATAD2"
"279",0,4.4883235136064,0.576,0.049,0,"1","KIF18B"
"280",0,3.81516345267716,0.596,0.071,0,"1","MFSD2B"
"281",0,3.19920530334937,0.614,0.089,0,"1","TFR2"
"282",0,2.93171461438171,0.873,0.353,0,"1","TMEM131L"
"283",0,3.40031109290491,0.68,0.162,0,"1","AMMECR1"
"284",0,3.15092528939115,0.662,0.145,0,"1","TFDP1"
"285",0,4.17136930760338,0.579,0.062,0,"1","KIF15"
"286",0,3.6060577240577,0.579,0.064,0,"1","ADD2"
"287",0,3.95782125155485,0.599,0.085,0,"1","CPOX"
"288",0,4.03000162378098,0.576,0.063,0,"1","HMBS"
"289",0,2.28309613988927,0.789,0.278,0,"1","LTBP1"
"290",0,3.74166010934043,0.594,0.086,0,"1","SLC22A4"
"291",0,3.42404608371042,0.952,0.444,0,"1","JAZF1"
"292",0,2.55919502134331,0.805,0.299,0,"1","BMP2K"
"293",0,2.9563921506975,0.712,0.208,0,"1","RANBP10"
"294",0,2.62593427663849,0.778,0.279,0,"1","CENPP"
"295",0,3.5541113843745,0.626,0.129,0,"1","GCLC"
"296",0,3.42182023703181,0.594,0.098,0,"1","FANCI"
"297",0,3.25470372692994,0.58,0.085,0,"1","POLQ"
"298",0,3.0546628982283,0.765,0.272,0,"1","TRAK2"
"299",0,3.83185011046612,0.551,0.059,0,"1","AC069410.1"
"300",0,4.30761138367907,0.539,0.053,0,"1","AC079804.3"
"301",0,3.02449050010477,0.574,0.089,0,"1","MIR924HG"
"302",0,3.60834673471903,0.579,0.096,0,"1","FECH"
"303",0,3.08283260418553,0.662,0.182,0,"1","MOB1B"
"304",0,3.14399361928551,0.681,0.201,0,"1","EIF2AK1"
"305",0,3.72427906508079,0.553,0.074,0,"1","CIT"
"306",0,2.89440582963684,0.826,0.348,0,"1","CDC27"
"307",0,2.34135257014672,0.783,0.306,0,"1","TLN2"
"308",0,3.3564235689816,0.574,0.098,0,"1","DNAJC6"
"309",0,3.33998025296705,0.593,0.121,0,"1","UBAC1"
"310",0,3.79517546675421,0.538,0.068,0,"1","EPOR"
"311",0,2.70460201981744,0.78,0.312,0,"1","KAT2B"
"312",0,3.22789760981961,0.569,0.106,0,"1","GMPR"
"313",0,4.1393386513925,0.521,0.061,0,"1","ASPM"
"314",0,3.55106427204333,0.552,0.095,0,"1","NCAPG2"
"315",0,2.78721242088653,0.675,0.22,0,"1","CD58"
"316",0,2.74412537018981,0.694,0.24,0,"1","CAT"
"317",0,3.89239714923151,0.516,0.066,0,"1","CENPE"
"318",0,3.58201005191385,0.538,0.089,0,"1","ERMAP"
"319",0,2.5027204372433,0.752,0.304,0,"1","WRN"
"320",0,2.87179101164775,0.572,0.125,0,"1","LINC01572"
"321",0,3.07197940803708,0.539,0.094,0,"1","BRIP1"
"322",0,3.59750833989615,0.514,0.073,0,"1","AC010615.2"
"323",0,2.62579782709219,0.596,0.158,0,"1","ATAD5"
"324",0,3.05113279009333,0.615,0.179,0,"1","PPME1"
"325",0,4.7456428627304,0.464,0.029,0,"1","TRIM10"
"326",0,3.16066649852167,0.587,0.152,0,"1","AP2A1"
"327",0,3.80152100190253,0.487,0.058,0,"1","SELENBP1"
"328",0,3.64431362816872,0.503,0.074,0,"1","ALAD"
"329",0,4.637959154196,0.464,0.036,0,"1","E2F2"
"330",0,3.8344684670572,0.53,0.102,0,"1","CLK3"
"331",0,3.75131704133387,0.485,0.057,0,"1","TPX2"
"332",0,3.0296699301917,0.546,0.121,0,"1","RGS6"
"333",0,3.72566107422633,0.497,0.072,0,"1","ARHGAP11B"
"334",0,3.0443432863427,0.618,0.196,0,"1","MARCH8"
"335",0,3.0410513369327,0.52,0.102,0,"1","SLC14A1"
"336",0,3.69771760402727,0.478,0.06,0,"1","KIF11"
"337",0,2.52722224116787,0.859,0.441,0,"1","HECTD4"
"338",0,2.93166149027761,0.518,0.101,0,"1","ZFPM1"
"339",0,3.77834337302263,0.475,0.059,0,"1","STIL"
"340",0,2.48350574924987,0.639,0.225,0,"1","CNNM2"
"341",0,4.06406359057607,0.465,0.052,0,"1","SLC2A1"
"342",0,3.45038665136002,0.519,0.106,0,"1","SLC36A1"
"343",0,2.0839437222775,0.906,0.494,0,"1","ASAP1"
"344",0,2.32003642784481,0.694,0.282,0,"1","MICAL3"
"345",0,2.6203003749138,0.618,0.208,0,"1","RBL1"
"346",0,3.45821129162313,0.489,0.08,0,"1","TESC"
"347",0,4.08869891081434,0.453,0.048,0,"1","DEPDC1B"
"348",0,2.78554222579735,0.529,0.124,0,"1","ABCA7"
"349",0,2.20258173431384,0.453,0.049,0,"1","AHSP"
"350",0,2.55183697073695,0.581,0.179,0,"1","MMS22L"
"351",0,2.73548514509142,0.558,0.158,0,"1","VRK1"
"352",0,2.46685772173734,0.842,0.442,0,"1","DENND4A"
"353",0,3.05549721519609,0.491,0.093,0,"1","BRCA2"
"354",0,2.78671581234354,0.518,0.124,0,"1","CEP152"
"355",0,4.21063130600397,0.433,0.04,0,"1","ART4"
"356",0,3.68575578232608,0.451,0.059,0,"1","SPC25"
"357",0,1.77544913031236,0.741,0.351,0,"1","GAB1"
"358",0,2.75436739006223,0.479,0.089,0,"1","ST8SIA6"
"359",0,3.65186657353058,0.46,0.072,0,"1","PARPBP"
"360",0,2.8399260844966,0.576,0.188,0,"1","SLC11A2"
"361",0,2.85813962984318,0.483,0.097,0,"1","FANCA"
"362",0,2.97114362667866,0.492,0.109,0,"1","MINPP1"
"363",0,3.89188315256606,0.427,0.044,0,"1","DLGAP5"
"364",0,4.2489455419751,0.422,0.041,0,"1","LRRN2"
"365",0,2.9756720874071,0.53,0.149,0,"1","HAGH"
"366",0,3.85941402560113,0.426,0.045,0,"1","KIF4A"
"367",0,2.21430303564394,0.766,0.386,0,"1","FAM13A"
"368",0,1.79923706895717,0.749,0.369,0,"1","ANKH"
"369",0,4.35356751209132,0.413,0.034,0,"1","LINC02772"
"370",0,3.13350773452603,0.483,0.104,0,"1","TACC3"
"371",0,2.16935861326991,0.705,0.326,0,"1","TFDP2"
"372",0,2.15422995130979,0.795,0.417,0,"1","CAMKMT"
"373",0,2.22542173347682,0.615,0.237,0,"1","ABCC5"
"374",0,2.24959159510133,0.76,0.382,0,"1","ZMYND8"
"375",0,2.74648819525182,0.565,0.187,0,"1","AKAP7"
"376",0,2.24587537954056,0.62,0.243,0,"1","DAAM1"
"377",0,3.14918228831995,0.487,0.111,0,"1","NCAPD3"
"378",0,3.14117203874025,0.481,0.106,0,"1","ABHD5"
"379",0,2.29934242647111,0.565,0.191,0,"1","TET3"
"380",0,2.6947266108998,0.541,0.168,0,"1","NCEH1"
"381",0,3.75343701103236,0.42,0.048,0,"1","BUB1B"
"382",0,2.41623265973408,0.93,0.559,0,"1","USP15"
"383",0,2.57870804260949,0.609,0.239,0,"1","MPHOSPH9"
"384",0,2.37441281011028,0.67,0.301,0,"1","AGO2"
"385",0,3.47657580540582,0.423,0.054,0,"1","MELK"
"386",0,2.38017754273002,0.771,0.402,0,"1","SGMS1"
"387",0,2.66443892223718,0.566,0.199,0,"1","NPRL3"
"388",0,2.1554128175001,0.692,0.327,0,"1","CDYL"
"389",0,3.95867216555817,0.41,0.046,0,"1","NCAPG"
"390",0,2.91103971297401,0.488,0.125,0,"1","TMOD1"
"391",0,2.94466736766822,0.473,0.111,0,"1","NPL"
"392",0,3.39788266672355,0.422,0.061,0,"1","CLSPN"
"393",0,2.84806035698001,0.448,0.087,0,"1","DNAJA4"
"394",0,1.94539616353616,0.779,0.419,0,"1","IGF1R"
"395",0,3.24020513667741,0.506,0.147,0,"1","AC107223.1"
"396",0,3.05594036011494,0.464,0.106,0,"1","STK11"
"397",0,3.86523411640703,0.401,0.049,0,"1","NDC80"
"398",0,3.23889926505836,0.42,0.068,0,"1","HMGA2"
"399",0,3.37552547840601,0.41,0.061,0,"1","NFE2"
"400",0,2.29277324102115,0.853,0.508,0,"1","WNK1"
"401",0,3.05973644561407,0.415,0.075,0,"1","FANCD2"
"402",0,2.98930879288278,0.422,0.083,0,"1","WDHD1"
"403",0,4.17267749360174,0.375,0.037,0,"1","CCNF"
"404",0,4.25166269424216,0.373,0.035,0,"1","KLF1"
"405",0,3.6338158022949,0.384,0.047,0,"1","FAM83D"
"406",0,3.62107318203873,0.389,0.053,0,"1","RACGAP1"
"407",0,2.72781655399818,0.461,0.125,0,"1","TXNDC16"
"408",0,3.36735377044486,0.401,0.066,0,"1","ZNF367"
"409",0,3.69452967625901,0.376,0.042,0,"1","GATA1"
"410",0,1.73206598198382,0.914,0.582,0,"1","NFIA"
"411",0,3.30487932880185,0.409,0.077,0,"1","SLC25A39"
"412",0,4.31544427731948,0.364,0.033,0,"1","SNX22"
"413",0,3.60762573724443,0.393,0.063,0,"1","UROD"
"414",0,2.8532567456719,0.398,0.076,0,"1","PCLAF"
"415",0,3.57408421599508,0.372,0.051,0,"1","MYBL2"
"416",0,4.05304379898406,0.357,0.036,0,"1","GTSE1"
"417",0,2.08861863458762,0.839,0.52,0,"1","MARK3"
"418",0,1.89074838460118,0.799,0.482,0,"1","DENND1A"
"419",0,3.68412530974859,0.364,0.047,0,"1","CENPI"
"420",0,2.98791918089754,0.389,0.077,0,"1","DNA2"
"421",0,3.46641528955135,0.378,0.067,0,"1","ERVMER61-1"
"422",0,4.21912610484729,0.339,0.029,0,"1","SEC14L4"
"423",0,3.97551912000226,0.339,0.033,0,"1","CDCA2"
"424",0,3.72964441965823,0.342,0.042,0,"1","NCAPH"
"425",0,3.0409147442814,0.383,0.083,0,"1","LIN9"
