cell_id,group
jcjjgcam-1,THY1+ MSC
jcjjgfpk-1,Ba/Eo/Ma
jcjkpokc-1,Plasma Cell
jcjlebak-1,Fibro-MSC
jcjlofmo-1,Plasma Cell
jcjmpnjg-1,HSC
jcjpajhp-1,Plasma Cell
jcjpcojj-1,Fibro-MSC
jckakmfo-1,THY1+ MSC
jckbdmbf-1,APOD+ MSC
jckebkni-1,Plasma Cell
jckhdcjg-1,Osteo-MSC
jckhhfik-1,Plasma Cell
jckjhlba-1,Pro-B
jckjnfaj-1,MEP
jckkbcha-1,Plasma Cell
jckkkcdh-1,Pre-Pro B
jckkpnpo-1,CLP
jcklfabk-1,APOD+ MSC
jckmmble-1,APOD+ MSC
jckmogjn-1,AEC
jckojnad-1,RBC
jckpehan-1,Late Erythroid
jclalgbh-1,Osteoblast
jclcebho-1,Erythroblast
jcldboll-1,Erythroblast
jcldllko-1,Plasma Cell
jclegond-1,CD4+ T-Cell
jclfelei-1,Pro-B
jclgjagg-1,AEC
jclglaee-1,Fibro-MSC
jclgmgbd-1,Plasma Cell
jclhkjog-1,Plasma Cell
jcljfkdd-1,Pro-B
jclkliff-1,Plasma Cell
jclmbdcj-1,CD8+ T-Cell
jclpojpn-1,Plasma Cell
jcmahngl-1,HSC
jcmahnmp-1,Pre-Pro B
jcmapedk-1,Plasma Cell
jcmbjmch-1,Plasma Cell
jcmcjgdm-1,Plasma Cell
jcmdhjcj-1,HSC
jcmfdodp-1,pDC
jcmglpao-1,CD8+ T-Cell
jcmhaihh-1,CD4+ T-Cell
jcmigmcm-1,AEC
jcmjldff-1,CD4+ T-Cell
jcmmahbc-1,CD8+ T-Cell
jcmmbbnl-1,Ba/Eo/Ma
jcmmenlc-1,Osteo-MSC
jcmnneld-1,HSC
jcmnnjbg-1,Osteo-MSC
jcmplncg-1,Osteo-MSC
jcmppkji-1,Ba/Eo/Ma
jcnajcod-1,Mature B
jcnapham-1,Plasma Cell
jcnbkmlm-1,Osteo-MSC
jcnbmcnn-1,Mature B
jcncacdb-1,Plasma Cell
jcncokkf-1,AEC
jcndapaa-1,MEP
jcnggeck-1,Macrophages
jcnhbnhb-1,pDC
jcnhicmk-1,Fibro-MSC
jcnjbmmj-1,Pre-Pro B
jcnlkace-1,MEP
jcnncnnl-1,pDC
jcnngjbn-1,CD8+ T-Cell
jcnnmmdo-1,Fibro-MSC
jcnogcnb-1,Fibro-MSC
jcnohmlc-1,pDC
jcoabble-1,Megakaryocyte
jcobebhf-1,VSMC
jcogimdm-1,pDC
jcohgpej-1,Osteoblast
jcohhfkg-1,Plasma Cell
jcoiebig-1,Plasma Cell
jcolejak-1,CLP
jconbeol-1,APOD+ MSC
jconpjhh-1,APOD+ MSC
jcoodobd-1,AEC
jcoooogb-1,Ba/Eo/Ma
jcpaefhc-1,Macrophages
jcpannbb-1,pDC
jcpbfobo-1,Plasma Cell
jcpbmdcc-1,HSC
jcpclfpe-1,Fibro-MSC
jcpdepof-1,MEP
jcpeaaaj-1,HSC
jcpfppif-1,MEP
jcpgfecg-1,Plasma Cell
jcpkhjlj-1,Early Myeloid Progenitor
jcpnoloj-1,Osteo-MSC
jcpodhko-1,CD8+ T-Cell
jcppahih-1,CLP
jcppfhae-1,Pre-B
jdabganl-1,Late Myeloid
jdacffnf-1,THY1+ MSC
jdaemkmb-1,Neutrophil
jdafafif-1,Adipo-MSC
jdagbiib-1,Ba/Eo/Ma
jdagmpfh-1,RBC
jdahbgji-1,RBC
jdaiflki-1,Late Myeloid
jdaiipdh-1,Pre-Pro B
jdajafdp-1,APOD+ MSC
jdajljig-1,Fibro-MSC
jdalabbb-1,Late Erythroid
jdalnkfk-1,RBC
jdalohbf-1,Pre-Pro B
jdanbcac-1,CD4+ T-Cell
jdancdkd-1,RBC
jdanndbd-1,Neutrophil
jdanohep-1,Neutrophil
jdbamboi-1,RBC
jdbbfmlg-1,Late Erythroid
jdbefhkj-1,RBC
jdbellcn-1,RBC
jdbgbfkp-1,Neutrophil
jdbgjlci-1,RBC
jdbhdpoi-1,RBC
jdbiicmj-1,RBC
jdbiikod-1,RBC
jdbimbpi-1,RBC
jdbipbkn-1,Late Erythroid
jdblmoop-1,Early Myeloid Progenitor
jdbmbfkk-1,Osteo-MSC
jdbmijml-1,CD8+ T-Cell
jdbomekb-1,Late Myeloid
jdbpfihk-1,Neutrophil
jdbpjaga-1,Plasma Cell
jdcanabi-1,HSC
jdcbelfl-1,RBC
jdceecon-1,RBC
jdcmened-1,AEC
jdcpabmh-1,Pro-B
jdcpeodj-1,AEC
jdcpkkdb-1,THY1+ MSC
jddbeiil-1,Late Myeloid
jddbfbae-1,Early Myeloid Progenitor
jdddaklc-1,Fibro-MSC
jddhcjne-1,Mature B
jddkcppp-1,Plasma Cell
jddlpaca-1,THY1+ MSC
jddmbbgi-1,Plasma Cell
jddmlfej-1,Monocyte
jddncebd-1,VSMC
jddoffag-1,Plasma Cell
jddpheop-1,AEC
jdeajdna-1,pDC
jdebcdib-1,RBC
jdecilpa-1,MEP
jdecjocj-1,Plasma Cell
jdedoglg-1,RBC
jdeenlkp-1,CD4+ T-Cell
jdegdime-1,Mature B
jdegjnlh-1,Adipo-MSC
jdegonml-1,Neutrophil
jdehmloe-1,Cycling HSPC
jdeieamk-1,CLP
jdejmfnm-1,APOD+ MSC
jdekobpe-1,AEC
jdemmpcd-1,Neutrophil
jdemmpfm-1,pDC
jdenhceb-1,Osteo-MSC
jdenhkca-1,Cycling HSPC
jdfbhejj-1,VSMC
jdfffhpp-1,CD4+ T-Cell
jdffjfna-1,Pre-B
jdffjjof-1,CD4+ T-Cell
jdfggmpe-1,Ba/Eo/Ma
jdfgmacj-1,Mature B
jdfiandb-1,SEC
jdfinpbb-1,Plasma Cell
jdfjajkj-1,pDC
jdfkiala-1,Pro-B
jdfnicib-1,AEC
jdfnjhme-1,Fibro-MSC
jdfoonee-1,Monocyte
jdfpciph-1,Plasma Cell
jdgbohpi-1,RBC
jdgcefee-1,Neutrophil
jdgcgblb-1,Pre-B
jdgdioam-1,CD4+ T-Cell
jdgemjfd-1,HSC
jdggicld-1,CD8+ T-Cell
jdggkgdm-1,Osteo-MSC
jdgicgjd-1,CLP
jdgjcfee-1,THY1+ MSC
jdgkblim-1,Osteo-MSC
jdgniiml-1,CD8+ T-Cell
jdgpnnjd-1,CD4+ T-Cell
jdgpodkm-1,CD4+ T-Cell
jdhaanhc-1,Pro-B
jdhanjga-1,AEC
jdhddjmk-1,Pre-B
jdhdogbi-1,AEC
jdhhohcp-1,Plasma Cell
jdhjgcbk-1,Adipo-MSC
jdhjmgjl-1,CD4+ T-Cell
jdhkbmpe-1,Neutrophil
jdhkmnjb-1,Plasma Cell
jdhmbbnf-1,GMP
jdhmhoma-1,THY1+ MSC
jdhminfi-1,Plasma Cell
jdhoggae-1,MEP
jdhokjak-1,THY1+ MSC
jdhpefnm-1,Ba/Eo/Ma
jdhppelc-1,VSMC
jdianfbg-1,Plasma Cell
jdibghjd-1,HSC
jdicogjo-1,Monocyte
jdidajkj-1,pDC
jdidhgdo-1,Monocyte
jdiedbdb-1,MEP
jdiekohh-1,Mature B
jdifnboa-1,Osteo-MSC
jdigalcj-1,Fibro-MSC
jdimglle-1,Osteo-MSC
jdipecge-1,Erythroblast
jdjabglo-1,GMP
jdjaoebk-1,Plasma Cell
jdjcmpji-1,Pro-B
jdjdfobd-1,Monocyte
jdjfiddk-1,CD4+ T-Cell
jdjhpilg-1,RBC
jdjpibpl-1,CD8+ T-Cell
jdkcdeod-1,Plasma Cell
jdkeppih-1,Plasma Cell
jdkhbaik-1,Fibro-MSC
jdkhhnjm-1,RBC
jdkjjlpd-1,Fibro-MSC
jdkkijka-1,Plasma Cell
jdknabhc-1,CD8+ T-Cell
jdkopkbl-1,Ba/Eo/Ma
jdkpkaam-1,CD4+ T-Cell
jdlbhnnk-1,Fibro-MSC
jdldbcdn-1,Plasma Cell
jdldcdok-1,CLP
jdldmkpa-1,Fibro-MSC
jdlfeekd-1,Ba/Eo/Ma
jdlhddgl-1,AEC
jdligfga-1,pDC
jdljeeld-1,SEC
jdljldjd-1,Late Myeloid
jdljlmlc-1,Fibro-MSC
jdljolnp-1,RBC
jdlkbljk-1,Ba/Eo/Ma
jdlkhjdd-1,Late Myeloid
jdlljfia-1,Late Myeloid
jdlmkoel-1,Fibro-MSC
jdlphjbp-1,Late Erythroid
jdmcahml-1,Macrophages
jdmcpgfc-1,Plasma Cell
jdmdcoph-1,Pre-Pro B
jdmekign-1,CD4+ T-Cell
jdmgabck-1,Late Myeloid
jdmggflj-1,Osteo-MSC
jdmhcehf-1,pDC
jdmihnmn-1,APOD+ MSC
jdmjkbmd-1,RBC
jdmjnkfo-1,CLP
jdmlgdng-1,Megakaryocyte
jdmljkca-1,RBC
jdmmhmle-1,GMP
jdmpiold-1,RBC
jdnagghg-1,Plasma Cell
jdnahdcf-1,RBC
jdnbggic-1,THY1+ MSC
jdnijghl-1,Fibro-MSC
jdnjlflm-1,MEP
jdnkcbjc-1,APOD+ MSC
jdnkoplm-1,Early Myeloid Progenitor
jdnmbmed-1,Pre-B
jdnmcdjj-1,Mature B
jdnnpacg-1,RBC
jdnopefh-1,Neutrophil
jdocgkbg-1,Neutrophil
jdodiboh-1,CLP
jdogglhg-1,Adipo-MSC
jdogolhc-1,VSMC
jdolgpgd-1,Adipo-MSC
jdoojehk-1,Pre-Pro B
jdoomcah-1,Adipo-MSC
jdopgjpb-1,THY1+ MSC
jdpagkji-1,RBC
jdpbknbd-1,Plasma Cell
jdpeaogg-1,Pro-B
jdpekkgn-1,Early Myeloid Progenitor
jdpffnaj-1,Fibro-MSC
jdpgndgf-1,Late Myeloid
jdpiagjn-1,Fibro-MSC
jdpiaglk-1,Mature B
jdpjngnh-1,HSC
jdpldaah-1,Early Myeloid Progenitor
jdpnaaon-1,THY1+ MSC
jdppdjkk-1,CD4+ T-Cell
jeadmjom-1,AEC
jeaebihj-1,Adipo-MSC
jeafldag-1,SEC
jeahkdhg-1,SEC
jeajikkn-1,THY1+ MSC
jeakfidk-1,Pro-B
jealioom-1,Cycling HSPC
jealppeh-1,THY1+ MSC
jeameebc-1,AEC
jeapnaig-1,Cycling HSPC
jebadhnm-1,SEC
jebcllfn-1,Adipo-MSC
jebebchg-1,Macrophages
jebejjpn-1,SEC
jebfcoif-1,Mature B
jebgamgg-1,SEC
jebmfalf-1,Plasma Cell
jebmhiog-1,CLP
jebnbhlm-1,Ba/Eo/Ma
jebokcpk-1,RBC
jebpbjfl-1,CD8+ T-Cell
jebpobcp-1,Osteoblast
jecancil-1,CLP
jeccdeif-1,Plasma Cell
jecdllcn-1,Osteo-MSC
jecdpohf-1,Ba/Eo/Ma
jeceaifl-1,Cycling HSPC
jecfcjhg-1,Plasma Cell
jecgfdlc-1,Late Myeloid
jecildkm-1,Late Myeloid
jeckkalk-1,Late Myeloid
jeckknbh-1,Erythroblast
jecmddji-1,Late Erythroid
jecoaokm-1,Adipo-MSC
jecooebj-1,APOD+ MSC
jeddamnn-1,Fibro-MSC
jedeepno-1,VSMC
jedejpmi-1,RBC
jedfdcid-1,CD8+ T-Cell
jedfppeh-1,pDC
jedhpllc-1,Osteo-MSC
jedihnop-1,THY1+ MSC
jedjfhmg-1,Pre-B
jedjjglj-1,Fibro-MSC
jedlfhbj-1,Fibro-MSC
jedmohhj-1,Fibro-MSC
jedpeood-1,Late Erythroid
jedpmfpo-1,Ba/Eo/Ma
jeealema-1,Megakaryocyte
jeeaoejd-1,RBC
jeebbbki-1,CD4+ T-Cell
jeebildl-1,Neutrophil
jeedalib-1,Mature B
jeeepeno-1,Macrophages
jeefcbkp-1,RBC
jeegmemd-1,Adipo-MSC
jeehcafh-1,RBC
jeejidjl-1,Fibro-MSC
jeejjaga-1,RBC
jeelaadj-1,RBC
jeemlngc-1,Mature B
jeenobjp-1,RBC
jeeoafil-1,Macrophages
jeepankb-1,APOD+ MSC
jeeplieg-1,Monocyte
jefagalf-1,Late Myeloid
jefahcfn-1,Neutrophil
jefbpani-1,Fibro-MSC
jefccagh-1,SEC
jefckmma-1,SEC
jefehkjk-1,Osteoblast
jefhiopi-1,Ba/Eo/Ma
jeficnbg-1,Pro-B
jefkfmpj-1,Pro-B
jeflhgcn-1,GMP
jefngjbc-1,THY1+ MSC
jegcliil-1,pDC
jegdicjc-1,Fibro-MSC
jegdnblb-1,Osteoblast
jegfhpgp-1,HSC
jegfmfcf-1,RBC
jegfnkdk-1,Ba/Eo/Ma
jeggglhh-1,RBC
jeghhahc-1,RBC
jeghnlhj-1,VSMC
jegikhja-1,Adipo-MSC
jegkdknp-1,Osteoblast
jegkljjg-1,Monocyte
jehafghc-1,pDC
jehaijka-1,RBC
jehakdep-1,Plasma Cell
jehcnlbd-1,Plasma Cell
jehdgfec-1,Osteoblast
jehhpojg-1,Pre-B
jehjgife-1,Osteoblast
jehmbcno-1,Macrophages
jehmecgo-1,HSC
jehmhiab-1,Plasma Cell
jehmjgib-1,Fibro-MSC
jehnajjb-1,Late Myeloid
jehncblm-1,RBC
jehoicij-1,Late Myeloid
jehojibd-1,RBC
jeholoce-1,RBC
jehplmpj-1,Early Myeloid Progenitor
jeidgdle-1,GMP
jeifclfg-1,GMP
jeifoghm-1,GMP
jeiggdcj-1,MEP
jeiglbme-1,Early Myeloid Progenitor
jeiifndn-1,Neutrophil
jeiiicnn-1,Pre-Pro B
jeikohdm-1,CD4+ T-Cell
jeimdgof-1,Late Myeloid
jeimejoj-1,CD4+ T-Cell
jeimoikh-1,RBC
jeimppen-1,Plasma Cell
jeinhcem-1,Late Myeloid
jeiokldf-1,CLP
jeipnalf-1,Cycling HSPC
jejceohc-1,GMP
jejdjfia-1,Adipo-MSC
jejfhnkk-1,Late Myeloid
jejhihah-1,Cycling HSPC
jejijkej-1,Ba/Eo/Ma
jejlcdjk-1,Macrophages
jejlidlb-1,Pro-B
jejmamll-1,HSC
jejmhcmj-1,Erythroblast
jejmoeap-1,Pro-B
jejodaal-1,GMP
jekbdpnf-1,VSMC
jekdcefd-1,Osteo-MSC
jekegebb-1,Pro-B
jekfgeal-1,CLP
jekfljjn-1,CD8+ T-Cell
jekgecbf-1,MEP
jekhalbf-1,AEC
jekhnnog-1,Megakaryocyte
jekknbec-1,Megakaryocyte
jekmehpf-1,Neutrophil
jekmfdcb-1,Plasma Cell
jeknkgme-1,Late Myeloid
jekpedck-1,Early Myeloid Progenitor
jekpppnl-1,Cycling HSPC
jelajhal-1,Osteo-MSC
jelakhcc-1,Adipo-MSC
jelamdoo-1,CD4+ T-Cell
jelapfcd-1,Plasma Cell
jelbjiba-1,GMP
jeldlpka-1,pDC
jeleiecf-1,GMP
jelflojf-1,CLP
jelicbce-1,THY1+ MSC
jelihhpg-1,Cycling HSPC
jelijkjd-1,Early Myeloid Progenitor
jelingah-1,GMP
jeljkekf-1,Neutrophil
jellboal-1,HSC
jelnmkhb-1,HSC
jelpjlbp-1,Neutrophil
jemccbhk-1,Neutrophil
jemcfaap-1,Neutrophil
jemejbnj-1,Fibro-MSC
jemengcd-1,Plasma Cell
jemfjlfm-1,Plasma Cell
jemfnbln-1,CD8+ T-Cell
jemgacfl-1,RBC
jemglonc-1,RBC
jemgnmog-1,Ba/Eo/Ma
jemidani-1,Macrophages
jemkiphd-1,RBC
jemmaokn-1,APOD+ MSC
jemocpkn-1,Cycling HSPC
jemoigjl-1,CLP
jempnaop-1,Megakaryocyte
jenagcdm-1,MEP
jendgekm-1,Plasma Cell
jendodmj-1,RBC
jenemomg-1,RBC
jengghbn-1,Megakaryocyte
jeniboef-1,Monocyte
jeniobof-1,CLP
jenjalke-1,GMP
jenjobma-1,Late Myeloid
jenjpnja-1,Late Myeloid
jenkanbh-1,HSC
jenkojmn-1,THY1+ MSC
jenlonbc-1,RBC
jeobokpp-1,Early Myeloid Progenitor
jeofgebj-1,MEP
jeofpmob-1,Late Erythroid
jeogdabm-1,Erythroblast
jeogobjj-1,Cycling HSPC
jeohheni-1,RBC
jeoigmhd-1,MEP
jeojcnpk-1,Adipo-MSC
jeojdmal-1,Adipo-MSC
jeokdili-1,Cycling HSPC
jeolgcop-1,Cycling HSPC
jeonacoj-1,Late Erythroid
jeondfak-1,RBC
jeonolfm-1,Early Myeloid Progenitor
jeooafgc-1,RBC
jeookidn-1,RBC
jeopekaj-1,Early Myeloid Progenitor
jepaigfj-1,Osteoblast
jepamcia-1,THY1+ MSC
jepenkfc-1,Osteoblast
jepfdgpg-1,CD4+ T-Cell
jepgfehf-1,CLP
jephaome-1,Megakaryocyte
jephnmop-1,Osteoblast
jeplgmij-1,CD8+ T-Cell
jeplpjkl-1,VSMC
jepnaogk-1,Early Myeloid Progenitor
jeppbnic-1,GMP
jfaahbch-1,Late Myeloid
jfaampac-1,MEP
jfabajja-1,CD8+ T-Cell
jfabblap-1,Pre-Pro B
jfacomjj-1,THY1+ MSC
jfaehgke-1,Neutrophil
jfaehkop-1,Adipo-MSC
jfagpdbm-1,Late Myeloid
jfahnejc-1,Late Myeloid
jfalckfa-1,Late Myeloid
jfaninkm-1,Mature B
jfaodann-1,Macrophages
jfbafdmm-1,Megakaryocyte
jfbajoko-1,Late Myeloid
jfbbhghc-1,Early Myeloid Progenitor
jfbcogkg-1,Plasma Cell
jfbgbgip-1,Pre-B
jfbgboch-1,Monocyte
jfbgjnee-1,CLP
jfbjenck-1,Cycling HSPC
jfbldknc-1,Pre-B
jfblhejp-1,MEP
jfbmbmjb-1,Pre-B
jfbomlap-1,Osteoblast
jfbpmebb-1,Plasma Cell
jfcaghnj-1,Late Erythroid
jfcbfkdk-1,RBC
jfccjlgk-1,Cycling HSPC
jfcdfonl-1,RBC
jfcdngke-1,Late Myeloid
jfcecdlo-1,Pre-Pro B
jfcglcbc-1,Erythroblast
jfchfoel-1,Late Myeloid
jfciipde-1,Osteoblast
jfcjafho-1,Erythroblast
jfcjeddb-1,CD8+ T-Cell
jfcjnldi-1,Neutrophil
jfckfpog-1,RBC
jfckhhph-1,CLP
jfckknao-1,Neutrophil
jfcmclfn-1,Plasma Cell
jfcnbchc-1,SEC
jfcnchii-1,GMP
jfdahklb-1,Plasma Cell
jfdakahp-1,Plasma Cell
jfdaooko-1,HSC
jfdbebbm-1,THY1+ MSC
jfdbkfbf-1,Erythroblast
jfdbpamp-1,Ba/Eo/Ma
jfddejfi-1,Late Erythroid
jfddhnlg-1,CD8+ T-Cell
jfdipkbg-1,HSC
jfdmpplj-1,RBC
jfdngcol-1,SEC
jfdoafni-1,Fibro-MSC
jfdomnin-1,Monocyte
jfdpdemk-1,RBC
jfdppcim-1,Late Erythroid
jfecpjae-1,RBC
jfefpnch-1,RBC
jfeggaho-1,Pre-Pro B
jfeioflh-1,Late Erythroid
jfekhahe-1,Pro-B
jfelkcol-1,GMP
jfenobok-1,RBC
jfeocfmg-1,CLP
jfeopfeo-1,MEP
jfepkgem-1,Monocyte
jffamgjj-1,Late Myeloid
jffdedda-1,Plasma Cell
jffdjaof-1,HSC
jffejpha-1,Pro-B
jffhnohb-1,MEP
jffjifef-1,Osteoblast
jffjngpf-1,Mature B
jffjpgjk-1,Late Myeloid
jffmidld-1,Macrophages
jffnplec-1,RBC
jffodikk-1,Late Myeloid
jfgbkanf-1,RBC
jfgfflni-1,Pre-Pro B
jfgfoenc-1,Pre-Pro B
jfggklan-1,Late Myeloid
jfggphdi-1,CD8+ T-Cell
jfghnpik-1,THY1+ MSC
jfgimoem-1,AEC
jfgipnlf-1,AEC
jfgjgpnb-1,MEP
jfgkapnb-1,Pre-Pro B
jfglngmf-1,CD8+ T-Cell
jfgnjjcl-1,RBC
jfhacmhd-1,SEC
jfhbanba-1,Late Myeloid
jfhcjijc-1,Pre-Pro B
jfhdfdag-1,CD8+ T-Cell
jfheoljg-1,Late Myeloid
jfhgikkj-1,Monocyte
jfhlgili-1,Neutrophil
jfhlkdlg-1,Late Myeloid
jfhmlfdb-1,MEP
jfhngici-1,Late Erythroid
jfhojbmm-1,RBC
jfiajofc-1,Plasma Cell
jfibghbb-1,Plasma Cell
jficphan-1,RBC
jfifnnjh-1,Late Myeloid
jfifoaop-1,Osteoblast
jfiggpag-1,APOD+ MSC
jfihpjoi-1,Fibro-MSC
jfiiebbg-1,Late Erythroid
jfijbimj-1,Neutrophil
jfijpbll-1,SEC
jfilmghg-1,SEC
jfimeogg-1,Cycling HSPC
jfinlgnn-1,Osteo-MSC
jfioaohd-1,MEP
jfiobchl-1,HSC
jfipkjnk-1,CD4+ T-Cell
jfjcihgm-1,Pro-B
jfjdnaob-1,Plasma Cell
jfjeelno-1,Late Myeloid
jfjeipij-1,Late Erythroid
jfjgeahm-1,Early Myeloid Progenitor
jfjkngof-1,Plasma Cell
jfjlkmah-1,Late Myeloid
jfjmdffc-1,Fibro-MSC
jfjnehni-1,CD8+ T-Cell
jfjockic-1,Plasma Cell
jfjpdkfc-1,CLP
jfkagkbd-1,Plasma Cell
jfkbpini-1,RBC
jfkcpjfa-1,CLP
jfkgiaco-1,CD4+ T-Cell
jfkgppmf-1,Plasma Cell
jfkhccoa-1,Fibro-MSC
jfkijebd-1,RBC
jfkjbgno-1,Plasma Cell
jfkjpega-1,Plasma Cell
jfkkcdbk-1,RBC
jfklcadc-1,Pre-Pro B
jfknmbbo-1,Late Erythroid
jfkogofj-1,Erythroblast
jfkppheg-1,RBC
jflbmolj-1,Osteoblast
jfldkdif-1,Fibro-MSC
jfldmhjd-1,SEC
jfldpboe-1,Adipo-MSC
jfledfol-1,Mature B
jflhenln-1,Early Myeloid Progenitor
jflialeo-1,Pre-Pro B
jfliolmh-1,HSC
jflkfeip-1,Early Myeloid Progenitor
jflkidih-1,THY1+ MSC
jfllgddk-1,MEP
jflmonne-1,THY1+ MSC
jflnahdi-1,MEP
jflnnfmk-1,Monocyte
jfmagpgf-1,Ba/Eo/Ma
jfmangjb-1,THY1+ MSC
jfmcgdki-1,Plasma Cell
jfmcllnh-1,Plasma Cell
jfmdblcf-1,RBC
jfmecnaf-1,Osteoblast
jfmeebdf-1,Late Myeloid
jfmfilhj-1,Early Myeloid Progenitor
jfmhnbon-1,GMP
jfmjldjb-1,Fibro-MSC
jfmjljig-1,Cycling HSPC
jfmkfand-1,RBC
jfmlndhn-1,Early Myeloid Progenitor
jfmnkcbh-1,RBC
jfmoihlc-1,Late Myeloid
jfmpmcna-1,RBC
jfmpmjnb-1,Late Erythroid
jfmpopjb-1,Late Myeloid
jfnabgmf-1,Late Myeloid
jfnbebkf-1,Erythroblast
jfncahoc-1,RBC
jfndffhd-1,Late Erythroid
jfndfinc-1,RBC
jfndpegi-1,RBC
jfnenmog-1,THY1+ MSC
jfnfbnpb-1,Late Erythroid
jfngaelg-1,Pre-Pro B
jfnhcgah-1,THY1+ MSC
jfnimnoi-1,Neutrophil
jfnjpfge-1,Cycling HSPC
jfnknlfl-1,Pro-B
jfnmchlh-1,Late Erythroid
jfnmdnfe-1,RBC
jfnmgfed-1,Adipo-MSC
jfnnegdh-1,RBC
jfoacccf-1,Osteoblast
jfobilfk-1,Monocyte
jfocfibj-1,MEP
jfodijde-1,Fibro-MSC
jfofbjhg-1,THY1+ MSC
jfoffokl-1,Early Myeloid Progenitor
jfofllme-1,Late Myeloid
jfogdhfi-1,GMP
jfohenpn-1,Early Myeloid Progenitor
jfohlihh-1,Pro-B
jfojckhk-1,Pro-B
jfojcmon-1,Late Myeloid
jfojgole-1,Neutrophil
jfoklico-1,Plasma Cell
jfoncmii-1,Late Myeloid
jfonniil-1,Late Myeloid
jfonofck-1,Early Myeloid Progenitor
jfoocnfj-1,Late Myeloid
jfpagdja-1,Late Myeloid
jfpahmdc-1,RBC
jfpblgek-1,Early Myeloid Progenitor
jfpdnjck-1,Cycling HSPC
jfphehkf-1,Erythroblast
jfpmncab-1,CD4+ T-Cell
jfpnglgb-1,Monocyte
jfpnhiim-1,Early Myeloid Progenitor
jfpnmoio-1,Monocyte
jfpodkbp-1,Early Myeloid Progenitor
jfpoflie-1,Early Myeloid Progenitor
jfpogebb-1,Adipo-MSC
jfponloi-1,Pre-Pro B
jfppdeob-1,THY1+ MSC
jfppignh-1,Early Myeloid Progenitor
jfppijoh-1,RBC
jgaaipkl-1,Megakaryocyte
jgabdjdm-1,RBC
jgadhpij-1,GMP
jgaegmac-1,Late Myeloid
jgahgmjc-1,MEP
jgahhkem-1,Early Myeloid Progenitor
jgaipghk-1,GMP
jgakdimo-1,Pro-B
jgalbopj-1,Late Erythroid
jgalelcn-1,Late Myeloid
jganfaoc-1,Adipo-MSC
jganjiml-1,pDC
jgapgacj-1,Erythroblast
jgbdaika-1,Late Erythroid
jgbgbblo-1,AEC
jgbjcica-1,SEC
jgbnbnnl-1,AEC
jgbodjlc-1,GMP
jgcaddkj-1,GMP
jgcagngh-1,pDC
jgcciljb-1,Fibro-MSC
jgchegei-1,Erythroblast
jgclammp-1,Late Myeloid
jgcmdefo-1,Late Myeloid
jgcnalkc-1,AEC
jgcnebpb-1,Late Myeloid
jgcobfpa-1,Adipo-MSC
jgcophlb-1,THY1+ MSC
jgdagfba-1,Adipo-MSC
jgdbkcip-1,AEC
jgdcinbo-1,Cycling HSPC
jgdenohg-1,Macrophages
jgdfinag-1,HSC
jgdgmkka-1,Late Myeloid
jgdiclbm-1,Pre-B
jgdihhcj-1,VSMC
jgdjgpka-1,VSMC
jgdjjkaa-1,Pre-Pro B
jgdkogcb-1,Early Myeloid Progenitor
jgdmbfjl-1,Late Myeloid
jgdmckdo-1,Early Myeloid Progenitor
jgdokbmp-1,THY1+ MSC
jgdpaifa-1,MEP
jgeabbgp-1,GMP
jgealbma-1,Neutrophil
jgecjllh-1,Osteo-MSC
jgedcmdo-1,Osteoblast
jgedhbed-1,Adipo-MSC
jgeeealh-1,Osteoblast
jgefgfcb-1,Osteo-MSC
jgehmbpl-1,Osteoblast
jgejlchc-1,Early Myeloid Progenitor
jgeljeag-1,Osteo-MSC
jgellled-1,Osteo-MSC
jgepcaon-1,Adipo-MSC
jgfbklcj-1,Osteoblast
jgfbolkb-1,Mature B
jgfcddnk-1,Late Myeloid
jgfcnffp-1,Late Myeloid
jgfcnnii-1,RBC
jgfcommg-1,Late Myeloid
jgfempha-1,Osteoblast
jgffmpgk-1,VSMC
jgffoaca-1,VSMC
jgfhbadp-1,AEC
jgfiddco-1,VSMC
jgfifnej-1,AEC
jgfigpfo-1,SEC
jgfmdpjj-1,Osteo-MSC
jgfnlpgn-1,APOD+ MSC
jgfopooa-1,VSMC
jggaajgd-1,VSMC
jggajnei-1,APOD+ MSC
jggbgepi-1,VSMC
jggbheni-1,AEC
jggbnhfg-1,VSMC
jggcpckm-1,VSMC
jggdjpac-1,SEC
jggdnoeh-1,Osteoblast
jggehocd-1,Osteo-MSC
jggekfah-1,AEC
jggfnhbe-1,APOD+ MSC
jggjojmk-1,SEC
jgglajge-1,Cycling HSPC
jgglnnfa-1,Osteo-MSC
jggmefaf-1,VSMC
jggpaoie-1,AEC
jggpeoof-1,AEC
jghbhoda-1,AEC
jghdbohh-1,APOD+ MSC
jghdejni-1,VSMC
jghdhccj-1,AEC
jgheehii-1,AEC
jghehbkn-1,AEC
jgheilod-1,VSMC
jghfmboj-1,VSMC
jghgclmn-1,VSMC
jghhaohk-1,APOD+ MSC
jghhhfjo-1,APOD+ MSC
jghjiima-1,APOD+ MSC
jghkhdin-1,Plasma Cell
jghlpcla-1,APOD+ MSC
jghminog-1,THY1+ MSC
jghmpmho-1,GMP
jghnfkhh-1,VSMC
jghogcmb-1,AEC
jgichhle-1,AEC
jgidajcc-1,Late Myeloid
jgifbjgc-1,Late Myeloid
jgifhmog-1,pDC
jgihbeil-1,Late Myeloid
jgijbhel-1,Plasma Cell
